% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
45 0 +5.098312624e+01 +1.176931262e+02 +1.176931262e+02 -1.4332e-02 -4.0025e-01
55 0 +4.858496802e+01 +1.152949680e+02 +1.152949680e+02 +2.5914e-03 -6.4176e-01
57 0 +4.756744577e+01 +1.142774458e+02 +1.142774458e+02 -9.5563e-02 -7.3370e-01
80 0 +4.560404588e+01 +1.123140459e+02 +1.123140459e+02 -3.4780e-01 -9.0482e-01
84 0 +4.318910854e+01 +1.098991085e+02 +1.098991085e+02 -2.3860e-02 -1.1787e+00
152 0 +3.747000703e+01 +1.041800070e+02 +1.041800070e+02 -1.5211e-01 -1.7378e+00
167 0 +3.506914190e+01 +1.017791419e+02 +1.017791419e+02 -1.2741e-01 -1.9803e+00
177 0 +2.894660200e+01 +9.565660200e+01 +9.565660200e+01 -4.2037e-01 -2.5633e+00
200 0 +2.673371903e+01 +9.344371903e+01 +9.344371903e+01 -6.4786e-01 -2.7618e+00
202 0 +2.453518782e+01 +9.124518782e+01 +9.124518782e+01 -5.4881e-01 -2.9916e+00
209 0 +1.541399235e+01 +8.212399235e+01 +8.212399235e+01 -2.3472e-01 -3.9351e+00
219 0 +4.817196701e+00 +7.152719670e+01 +7.152719670e+01 -1.8280e-01 -6.2222e+00
223 0 +4.092041973e+00 +7.080204197e+01 +7.080204197e+01 -9.0796e-01 -9.4181e+00
224 0 +2.965413440e+00 +6.967541344e+01 +6.967541344e+01 -2.0346e+00 -1.1343e+01
249 0 +2.530328205e+00 +6.924032821e+01 +6.924032821e+01 -2.4697e+00 -1.9209e+01
250 0 +1.716712799e+00 +6.842671280e+01 +6.842671280e+01 -3.2833e+00 -5.3522e+00
252 0 +0.000000000e+00 +6.671000000e+01 +6.671000000e+01 -5.5324e+00 -8.7583e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.416700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.561344631e+01 +9.972834463e+02 +9.972834463e+02 +4.5281e-02 +5.6816e-02
2 0 +5.438493719e+01 +9.960549372e+02 +9.960549372e+02 +2.9215e-01 -9.0721e-02
3 0 +5.303889145e+01 +9.947088915e+02 +9.947088915e+02 -1.4503e-01 -1.8161e-01
5 0 +5.170286588e+01 +9.933728659e+02 +9.933728659e+02 -2.3548e-01 -3.0617e-01
15 0 +5.062664376e+01 +9.922966438e+02 +9.922966438e+02 +2.9215e-01 -4.6655e-01
55 0 +4.996843797e+01 +9.916384380e+02 +9.916384380e+02 -6.0380e-01 -4.4278e-01
58 0 +4.878125294e+01 +9.904512529e+02 +9.904512529e+02 -4.1646e-02 -6.1771e-01
80 0 +4.779196609e+01 +9.894619661e+02 +9.894619661e+02 -1.6432e-01 -7.0437e-01
104 0 +4.614126091e+01 +9.878112609e+02 +9.878112609e+02 -2.8978e-01 -8.5690e-01
105 0 +4.366106099e+01 +9.853310610e+02 +9.853310610e+02 -6.0449e-01 -1.0734e+00
127 0 +4.361531451e+01 +9.852853145e+02 +9.852853145e+02 -8.8131e-01 -1.0503e+00
128 0 +3.423444756e+01 +9.759044476e+02 +9.759044476e+02 -1.5338e+00 -1.9232e+00
175 0 +3.299974159e+01 +9.746697416e+02 +9.746697416e+02 -8.7017e-01 -2.1130e+00
200 0 +2.287207779e+01 +9.645420778e+02 +9.645420778e+02 -1.6297e+00 -3.0498e+00
203 0 +1.679950572e+01 +9.584695057e+02 +9.584695057e+02 -1.7011e+00 -3.6499e+00
271 0 +2.475526145e+00 +9.441455261e+02 +9.441455261e+02 -2.5245e+00 -5.3449e+00
276 0 +2.369789152e+00 +9.440397892e+02 +9.440397892e+02 -2.6302e+00 -5.1140e+00
299 0 +1.227726314e+00 +9.428977263e+02 +9.428977263e+02 -3.7723e+00 -6.9349e+00
320 0 +6.166292853e-01 +9.422866293e+02 +9.422866293e+02 -4.3834e+00 -7.2715e+00
322 0 +0.000000000e+00 +9.416700000e+02 +9.416700000e+02 -5.6749e+00 -7.9578e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.745000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.502908226e+01 +1.757908226e+01 +1.757908226e+01 -2.1916e-01 +1.9007e-02
2 0 +5.363354881e+01 +1.618354881e+01 +1.618354881e+01 +3.3321e-02 +1.3331e-01
5 0 +5.068640297e+01 +1.323640297e+01 +1.323640297e+01 +1.9456e-01 +4.1190e-01
34 0 +4.566522552e+01 +8.215225523e+00 +8.215225523e+00 +6.9562e-01 +8.6392e-01
39 0 +4.464092492e+01 +7.190924923e+00 +7.190924923e+00 +9.8017e-01 +9.3789e-01
60 0 +4.011238454e+01 +2.662384541e+00 +2.662384541e+00 +9.9118e-01 +1.3896e+00
78 0 +3.926376103e+01 +1.813761031e+00 +1.813761031e+00 +1.0499e+00 +1.4686e+00
79 0 +2.907856355e+01 -8.371436450e+00 -8.371436450e+00 +1.4503e+00 +2.4471e+00
80 0 +2.541144727e+01 -1.203855273e+01 -1.203855273e+01 +2.1096e+00 +2.7479e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.226500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.505404435e+01 -6.759595565e+01 -6.759595565e+01 +2.6639e-02 -2.7405e-03
2 0 +5.170523318e+01 -7.094476682e+01 -7.094476682e+01 +2.8784e-01 +3.5826e-01
6 0 +4.950095744e+01 -7.314904256e+01 -7.314904256e+01 -2.0411e-01 +5.2949e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.726000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.744285644e+01 +1.018285644e+01 +1.018285644e+01 -1.6194e-01 +2.2809e-01
2 0 +5.443209381e+01 +7.172093808e+00 +7.172093808e+00 +3.4550e-01 -2.2241e-02
3 0 +5.349874034e+01 +6.238740342e+00 +6.238740342e+00 +9.2668e-02 -1.4086e-01
33 0 +5.237432081e+01 +5.114320808e+00 +5.114320808e+00 -9.7779e-02 -2.7235e-01
34 0 +5.123880902e+01 +3.978809018e+00 +3.978809018e+00 +1.8153e-01 -3.5797e-01
43 0 +4.999200895e+01 +2.732008954e+00 +2.732008954e+00 +1.8153e-01 -4.8265e-01
55 0 +4.820626541e+01 +9.462654095e-01 +9.462654095e-01 +3.1278e-01 -6.4810e-01
79 0 +4.697816741e+01 -2.818325933e-01 -2.818325933e-01 +1.3856e-01 -7.8833e-01
80 0 +4.621000425e+01 -1.049995746e+00 -1.049995746e+00 +6.9173e-01 -8.0983e-01
95 0 +4.246004033e+01 -4.799959668e+00 -4.799959668e+00 +8.4155e-01 -1.1698e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.292300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.326290114e+01 -1.759670989e+02 -1.759670989e+02 -2.1263e-01 -1.9497e-01
2 0 +5.095787313e+01 -1.782721269e+02 -1.782721269e+02 +2.9003e-01 -3.7521e-01
155 0 +4.992640368e+01 -1.793035963e+02 -1.793035963e+02 -2.5752e-01 -5.3311e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.745000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.910958010e+01 -2.834041990e+01 -2.834041990e+01 +3.2247e-01 +4.4321e-01
2 0 +5.315911102e+01 -3.429088898e+01 -3.429088898e+01 +5.9223e-02 -1.7817e-01
20 0 +5.197180630e+01 -3.547819370e+01 -3.547819370e+01 +5.7637e-02 -2.9706e-01
26 0 +5.093352635e+01 -3.651647365e+01 -3.651647365e+01 +2.2595e-01 -3.8405e-01
54 0 +5.001610735e+01 -3.743389265e+01 -3.743389265e+01 +2.3626e-01 -4.7476e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.298700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.979358553e+01 +1.896635855e+02 +1.896635855e+02 +2.3458e-01 +5.0282e-01
2 0 +5.316032498e+01 +1.830303250e+02 +1.830303250e+02 +1.7756e-01 -1.6621e-01
15 0 +5.148068063e+01 +1.813506806e+02 +1.813506806e+02 +1.7756e-01 -3.3418e-01
31 0 +5.053676205e+01 +1.804067621e+02 +1.804067621e+02 +3.0097e-01 -4.1623e-01
39 0 +4.973151172e+01 +1.796015117e+02 +1.796015117e+02 -3.4220e-01 -5.6107e-01
55 0 +4.625966236e+01 +1.761296624e+02 +1.761296624e+02 +6.1365e-01 -8.1267e-01
103 0 +4.235491871e+01 +1.722249187e+02 +1.722249187e+02 +5.4785e-01 -1.2097e+00
113 0 +3.501821599e+01 +1.648882160e+02 +1.648882160e+02 +6.1123e-01 -1.9371e+00
155 0 +3.307501958e+01 +1.629450196e+02 +1.629450196e+02 +8.3667e-01 -2.1088e+00
175 0 +3.093457408e+01 +1.608045741e+02 +1.608045741e+02 +9.4072e-01 -2.3125e+00
180 0 +2.551161036e+01 +1.553816104e+02 +1.553816104e+02 +1.3562e+00 -2.8132e+00
187 0 +2.033939075e+01 +1.502093908e+02 +1.502093908e+02 +7.4882e-01 -3.3912e+00
189 0 +1.522742449e+01 +1.450974245e+02 +1.450974245e+02 +9.6369e-01 -3.8809e+00
191 0 +1.483491874e+01 +1.447049187e+02 +1.447049187e+02 +1.3562e+00 -3.8809e+00
223 0 +3.042220615e+00 +1.329122206e+02 +1.329122206e+02 +1.9578e+00 -5.3497e+00
296 0 +1.809823112e+00 +1.316798231e+02 +1.316798231e+02 +3.1902e+00 -5.9309e+00
307 0 +1.426344446e+00 +1.312963444e+02 +1.312963444e+02 +3.5737e+00 -5.1869e+00
394 0 +1.233575928e+00 +1.311035759e+02 +1.311035759e+02 +3.7664e+00 -6.4275e+00
396 0 +1.041120861e+00 +1.309111209e+02 +1.309111209e+02 +3.9589e+00 -5.6479e+00
415 0 +5.834174426e-01 +1.304534174e+02 +1.304534174e+02 +4.4166e+00 -6.7229e+00
429 0 +3.314539615e-01 +1.302014540e+02 +1.302014540e+02 +4.6685e+00 -5.0000e+00
441 0 +1.848668767e-01 +1.300548669e+02 +1.300548669e+02 +4.8151e+00 -7.2290e+00
442 0 +0.000000000e+00 +1.298700000e+02 +1.298700000e+02 +5.9962e+00 -7.3784e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.328000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.441440224e+01 +7.769440224e+01 +7.769440224e+01 -1.9987e-01 +7.8547e-02
4 0 +5.355369802e+01 +7.683369802e+01 +7.683369802e+01 +1.1005e-01 +1.3363e-01
57 0 +5.235773783e+01 +7.563773783e+01 +7.563773783e+01 +1.8823e-01 +2.4540e-01
105 0 +4.995752881e+01 +7.323752881e+01 +7.323752881e+01 +4.4239e-01 +4.6001e-01
113 0 +4.813255399e+01 +7.141255399e+01 +7.141255399e+01 +4.4239e-01 +6.4251e-01
130 0 +4.777911445e+01 +7.105911445e+01 +7.105911445e+01 +4.3258e-01 +6.7883e-01
132 0 +4.666612177e+01 +6.994612177e+01 +6.994612177e+01 +4.5097e-01 +7.8829e-01
151 0 +4.561323671e+01 +6.889323671e+01 +6.889323671e+01 +4.1330e-01 +8.9735e-01
152 0 +3.539972978e+01 +5.867972978e+01 +5.867972978e+01 +1.1538e+00 +1.8446e+00
175 0 +3.077707636e+01 +5.405707636e+01 +5.405707636e+01 +1.1775e+00 +2.3045e+00
193 0 +2.890172171e+01 +5.218172171e+01 +5.218172171e+01 +1.2937e+00 +2.4805e+00
199 0 +2.193916193e+01 +4.521916193e+01 +4.521916193e+01 +1.2455e+00 +3.1815e+00
202 0 +1.689022335e+01 +4.017022335e+01 +4.017022335e+01 +2.0347e+00 +3.6075e+00
213 0 +1.097793807e+01 +3.425793807e+01 +3.425793807e+01 +1.6229e+00 +4.2399e+00
247 0 +2.022529663e+00 +2.530252966e+01 +2.530252966e+01 +2.9775e+00 +5.4411e+00
249 0 +1.756495009e+00 +2.503649501e+01 +2.503649501e+01 +3.2435e+00 +5.3212e+00
274 0 +5.927545832e-01 +2.387275458e+01 +2.387275458e+01 +4.4072e+00 +7.7383e+00
300 0 +0.000000000e+00 +2.328000000e+01 +2.328000000e+01 +5.7570e+00 +8.1322e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.200000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.527848326e+01 +1.472784833e+02 +1.472784833e+02 +2.4754e-01 -3.0944e-03
4 0 +5.282916032e+01 +1.448291603e+02 +1.448291603e+02 +3.4596e-01 +2.5168e-01
6 0 +5.109413763e+01 +1.430941376e+02 +1.430941376e+02 -4.8570e-01 +3.4202e-01
31 0 +4.762485052e+01 +1.396248505e+02 +1.396248505e+02 -3.6035e-01 +7.0148e-01
33 0 +4.465352726e+01 +1.366535273e+02 +1.366535273e+02 -3.9509e-01 +9.9514e-01
58 0 +3.686345352e+01 +1.288634535e+02 +1.288634535e+02 -1.3264e+00 +1.6810e+00
79 0 +2.879257085e+01 +1.207925709e+02 +1.207925709e+02 -1.3120e+00 +2.4895e+00
106 0 +2.768179955e+01 +1.196817995e+02 +1.196817995e+02 -2.2695e+00 +2.5049e+00
130 0 +2.242995615e+01 +1.144299561e+02 +1.144299561e+02 -2.2767e+00 +3.0293e+00
151 0 +1.466515771e+01 +1.066651577e+02 +1.066651577e+02 -2.8692e+00 +3.7466e+00
200 0 +1.441769466e+01 +1.064176947e+02 +1.064176947e+02 -2.2254e+00 +3.8357e+00
201 0 +1.230196360e+01 +1.043019636e+02 +1.043019636e+02 -2.5718e+00 +4.0126e+00
226 0 +1.115406507e+01 +1.031540651e+02 +1.031540651e+02 -2.8593e+00 +4.0987e+00
227 0 +1.892999636e+00 +9.389299964e+01 +9.389299964e+01 -3.1070e+00 +5.0714e+00
249 0 +9.780689243e-01 +9.297806892e+01 +9.297806892e+01 -4.0219e+00 +6.9372e+00
267 0 +7.908249797e-01 +9.279082498e+01 +9.279082498e+01 -4.2092e+00 +7.3721e+00
272 0 +4.039588681e-01 +9.240395887e+01 +9.240395887e+01 -4.5960e+00 +6.9763e+00
298 0 +0.000000000e+00 +9.200000000e+01 +9.200000000e+01 -5.4050e+00 +6.8245e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (8.712000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.254714272e+01 +1.496671427e+02 +1.496671427e+02 -3.4488e-01 -7.2023e-01
2 0 +5.611413313e+01 +1.432341331e+02 +1.432341331e+02 +6.2809e-02 -1.1769e-01
4 0 +5.434728858e+01 +1.414672886e+02 +1.414672886e+02 -1.2650e-01 +7.7921e-02
5 0 +5.277479406e+01 +1.398947941e+02 +1.398947941e+02 -2.0565e-01 +2.4309e-01
31 0 +5.072388527e+01 +1.378438853e+02 +1.378438853e+02 -2.8989e-01 +4.5660e-01
32 0 +4.965555495e+01 +1.367755549e+02 +1.367755549e+02 -1.1581e-01 +5.4603e-01
58 0 +4.713987267e+01 +1.342598727e+02 +1.342598727e+02 -3.1763e-01 +8.1778e-01
80 0 +4.539371654e+01 +1.325137165e+02 +1.325137165e+02 -3.0078e-01 +9.9071e-01
105 0 +4.404961912e+01 +1.311696191e+02 +1.311696191e+02 -9.5990e-02 +1.1046e+00
106 0 +4.345537029e+01 +1.305753703e+02 +1.305753703e+02 +9.8049e-02 +1.1447e+00
128 0 +3.937642785e+01 +1.264964278e+02 +1.264964278e+02 -2.8572e-02 +1.5652e+00
130 0 +3.499361950e+01 +1.221136195e+02 +1.221136195e+02 -6.0447e-01 +2.0611e+00
139 0 +3.443618765e+01 +1.215561877e+02 +1.215561877e+02 -6.0447e-01 +2.1168e+00
155 0 +2.949958958e+01 +1.166195896e+02 +1.166195896e+02 -1.3868e+00 +2.6887e+00
156 0 +2.394230214e+01 +1.110623021e+02 +1.110623021e+02 -4.6338e-01 +3.1521e+00
179 0 +1.934865974e+01 +1.064686597e+02 +1.064686597e+02 -1.3246e+00 +3.6976e+00
199 0 +7.042445432e+00 +9.416244543e+01 +9.416244543e+01 -2.0424e+00 +5.0889e+00
231 0 +6.833194069e+00 +9.395319407e+01 +9.395319407e+01 -1.8332e+00 +5.0000e+00
277 0 +5.795821312e+00 +9.291582131e+01 +9.291582131e+01 -7.9582e-01 +5.0000e+00
283 0 +5.105432814e+00 +9.222543281e+01 +9.222543281e+01 -1.0543e-01 +9.9008e+00
440 0 +4.685195066e+00 +9.180519507e+01 +9.180519507e+01 +3.1480e-01 +5.9474e+00
453 0 +4.089355349e+00 +9.120935535e+01 +9.120935535e+01 +9.1064e-01 +5.0000e+00
475 0 +3.942491455e+00 +9.106249145e+01 +9.106249145e+01 +1.0575e+00 +5.0000e+00
497 0 +3.250681873e+00 +9.037068187e+01 +9.037068187e+01 +1.7493e+00 +6.5699e+00
511 0 +1.978226353e+00 +8.909822635e+01 +8.909822635e+01 +3.0218e+00 +1.6297e+01
515 0 +1.028875354e+00 +8.814887535e+01 +8.814887535e+01 +3.9711e+00 +7.6404e+00
533 0 +0.000000000e+00 +8.712000000e+01 +8.712000000e+01 +5.0421e+00 +7.9639e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.017800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.679264921e+01 -4.498735079e+01 -4.498735079e+01 +1.9894e-01 +1.5937e-01
2 0 +5.199091382e+01 -4.978908618e+01 -4.978908618e+01 -2.3420e-02 -2.9857e-01
18 0 +5.070609231e+01 -5.107390769e+01 -5.107390769e+01 -1.1556e-01 -4.1783e-01
71 0 +4.900774421e+01 -5.277225579e+01 -5.277225579e+01 +1.2848e-01 -6.1207e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.149000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.486236136e+01 +3.372361363e+00 +3.372361363e+00 +9.6718e-02 +2.3436e-02
2 0 +5.290935276e+01 +1.419352764e+00 +1.419352764e+00 -2.7956e-01 +1.8111e-01
4 0 +5.198390579e+01 +4.939057904e-01 +4.939057904e-01 -1.0840e-01 +2.9077e-01
15 0 +5.015878276e+01 -1.331217238e+00 -1.331217238e+00 -2.7956e-01 +4.5617e-01
113 0 +5.003245323e+01 -1.457546767e+00 -1.457546767e+00 -5.1582e-01 +4.4517e-01
