% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.178392624e+01 -6.076607376e+01 -6.076607376e+01 -2.4186e+00 +8.2664e-01 -2.1725e+00 -3.8016e+00 -1.3965e+00
2 0 +1.239486655e+01 -9.015513345e+01 -9.015513345e+01 +2.1215e+00 +1.8835e+00 +2.4830e+00 -2.3242e+00 -3.1303e-01
5 0 +1.022546909e+01 -9.232453091e+01 -9.232453091e+01 +4.1326e-01 -1.2520e-01 +1.4611e+00 +3.2777e+00 +9.9856e-01
35 0 +9.858880833e+00 -9.269111917e+01 -9.269111917e+01 +1.3007e-01 +6.6325e-01 +1.0384e+00 +1.4758e+00 -1.4919e+00
54 0 +6.577925508e+00 -9.597207449e+01 -9.597207449e+01 +8.5261e-02 -4.8361e-01 +3.5739e-01 +6.5241e-01 -1.1290e+00
229 0 +3.335144970e+00 -9.921485503e+01 -9.921485503e+01 +8.3018e-01 -1.2010e+00 -8.0412e-01 -1.1619e+00 +8.8160e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.794975786e+01 +9.963975786e+01 +9.963975786e+01 +2.0625e+00 -3.2112e+00 -2.3978e+00 -7.9123e-01 -2.7352e-01
2 0 +2.722684227e+01 +9.891684227e+01 +9.891684227e+01 -1.7671e+00 -4.9791e-01 +2.2712e+00 +2.1809e+00 +2.7628e+00
3 0 +1.220059792e+01 +8.389059792e+01 +8.389059792e+01 -8.4143e-01 +1.5539e+00 +1.0105e+00 -1.9402e+00 +1.7311e-01
11 0 +6.032036780e+00 +7.772203678e+01 +7.772203678e+01 -2.0793e+00 +7.7109e-02 +1.3066e+00 -4.0990e-01 +1.7857e+00
29 0 +5.393487521e+00 +7.708348752e+01 +7.708348752e+01 +7.2165e-02 +5.8996e-03 -2.1235e+00 +1.6208e+00 +1.1923e+00
80 0 +2.208428431e+00 +7.389842843e+01 +7.389842843e+01 -1.8637e+00 +5.3376e-01 +5.1028e-01 -5.0924e-01 +1.5684e+00
393 0 +1.945778641e+00 +7.363577864e+01 +7.363577864e+01 -1.2965e+00 +7.7377e-01 +1.1009e+00 -1.1286e+00 +1.1043e+00
709 0 +1.809029991e+00 +7.349902999e+01 +7.349902999e+01 -1.8623e+00 +1.0659e+00 +1.2501e+00 -1.8576e+00 +1.0573e+00
1173 0 +1.723431164e+00 +7.341343116e+01 +7.341343116e+01 +1.7493e-01 +8.6142e-01 +4.8497e-01 -6.9067e-01 +2.2956e+00
1283 0 +1.257242792e+00 +7.294724279e+01 +7.294724279e+01 +5.0003e-02 +1.1866e+00 +1.9801e-01 -1.2412e+00 +2.2553e+00
