% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.546870332e+07 +9.546808221e+07 +9.546808221e+07 +4.7936e+00 +3.3548e+00 -2.0715e+00 +1.3128e+00 +4.5975e+00
3 0 +5.290942223e+07 +5.290880112e+07 +5.290880112e+07 +2.5323e+00 +3.8373e+00 -1.4134e+00 +6.5106e-01 +3.5236e+00
18 0 +3.118380667e+07 +3.118318556e+07 +3.118318556e+07 -3.7763e-01 +3.3654e+00 +2.4260e+00 -5.1699e-01 +2.9192e+00
65 0 +1.414764504e+07 +1.414702393e+07 +1.414702393e+07 +2.5323e+00 +3.8373e+00 -1.4134e+00 -2.2139e+00 -1.1428e+00
69 0 +1.139395280e+07 +1.139333169e+07 +1.139333169e+07 +1.7763e+00 +4.4187e+00 -2.6376e+00 -3.8332e+00 -7.3857e-04
163 0 +3.121480406e+06 +3.120859296e+06 +3.120859296e+06 -8.6649e-01 +5.0000e+00 -2.6884e+00 -1.2194e+00 -2.1665e+00
343 0 +2.915069737e+06 +2.914448627e+06 +2.914448627e+06 -1.7016e+00 +4.3366e+00 -1.3552e+00 -5.0000e+00 -8.7006e-01
411 0 +1.801950850e+06 +1.801329740e+06 +1.801329740e+06 -5.7236e-01 +4.9195e+00 -2.0846e+00 -1.9866e+00 -1.6461e+00
611 0 +9.810232211e+05 +9.804021111e+05 +9.804021111e+05 -5.7236e-01 +4.9195e+00 -2.9816e+00 -3.4364e+00 -1.6461e+00
615 0 +9.738762632e+05 +9.732551532e+05 +9.732551532e+05 -1.9091e+00 +4.5874e+00 -1.3597e+00 -3.4935e+00 -1.4399e+00
729 0 +5.982675346e+05 +5.976464246e+05 +5.976464246e+05 -2.5729e-01 +3.5427e+00 +5.0000e+00 -5.0000e+00 +1.8374e+00
775 0 +3.987899406e+05 +3.981688306e+05 +3.981688306e+05 -5.1827e-01 +4.5874e+00 -1.2524e+00 -3.4933e+00 -1.4399e+00
1135 0 +3.880094225e+05 +3.873883125e+05 +3.873883125e+05 -1.1370e+00 +4.5874e+00 -4.8876e-01 -3.4933e+00 -1.4399e+00
1161 0 +3.698076670e+05 +3.691865570e+05 +3.691865570e+05 -1.0804e+00 +4.2501e+00 -1.6341e+00 -3.4364e+00 -2.1527e+00
1195 0 +6.567094130e+04 +6.504983130e+04 +6.504983130e+04 -1.0527e+00 +4.4776e+00 -1.9664e+00 -3.2167e+00 -1.9046e+00
1865 0 +6.005365023e+04 +5.943254023e+04 +5.943254023e+04 -1.1134e+00 +4.0799e+00 +4.6098e-01 -3.9417e+00 -2.2197e-01
2025 0 +3.181200977e+04 +3.119089977e+04 +3.119089977e+04 -8.3710e-01 +4.0799e+00 +4.6098e-01 -3.9417e+00 -2.2197e-01
2179 0 +1.634985455e+04 +1.572874455e+04 +1.572874455e+04 -1.1439e+00 +4.3634e+00 -1.7920e+00 -3.2311e+00 -1.7041e+00
2723 0 +1.033543358e+04 +9.714323575e+03 +9.714323575e+03 -9.6997e-01 +4.2752e+00 -1.0613e+00 -3.4705e+00 -1.0771e+00
3043 0 +4.035090369e+03 +3.413980369e+03 +3.413980369e+03 -1.0589e+00 +4.2752e+00 -1.0613e+00 -3.4705e+00 -1.0771e+00
3581 0 +2.846703947e+03 +2.225593947e+03 +2.225593947e+03 -1.0584e+00 +4.3443e+00 -1.6595e+00 -3.2527e+00 -1.4498e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.155883606e+08 +1.155881058e+08 +1.155881058e+08 -2.2178e+00 +1.3659e+00 -5.1081e-01 +4.7221e+00 -3.0712e+00
10 0 +8.382236725e+07 +8.382211243e+07 +8.382211243e+07 -1.0626e+00 -2.2307e+00 +2.8123e+00 -8.4795e-01 -3.6029e+00
13 0 +3.681562195e+07 +3.681536713e+07 +3.681536713e+07 -7.7641e-01 +3.7241e+00 -3.3283e+00 +3.4798e+00 -3.3425e+00
14 0 +1.755653090e+07 +1.755627608e+07 +1.755627608e+07 -1.6831e+00 +4.2828e+00 -8.8890e-01 +2.0321e+00 -4.8557e+00
127 0 +7.589559768e+06 +7.589304948e+06 +7.589304948e+06 +3.3559e+00 +4.2828e+00 -8.8890e-01 +2.0321e+00 -4.8557e+00
201 0 +6.985788285e+06 +6.985533465e+06 +6.985533465e+06 +2.0276e+00 +3.2028e+00 +1.6802e+00 -2.2614e+00 -3.2299e+00
209 0 +1.288433114e+06 +1.288178294e+06 +1.288178294e+06 +3.7655e+00 +3.1865e+00 -4.3187e-01 -3.5832e-01 -4.1463e+00
489 0 +9.073954880e+05 +9.071406680e+05 +9.071406680e+05 +3.7655e+00 +3.1865e+00 -4.3187e-01 -3.5832e-01 -3.7649e+00
609 0 +4.679924582e+05 +4.677376382e+05 +4.677376382e+05 +2.7728e+00 +3.1865e+00 -4.3187e-01 -3.5832e-01 -3.7649e+00
709 0 +1.928253533e+05 +1.925705333e+05 +1.925705333e+05 +2.3741e+00 +3.1364e+00 +6.2591e-01 +6.8589e-01 -5.0000e+00
969 0 +9.325811627e+04 +9.300329627e+04 +9.300329627e+04 +2.7728e+00 +3.1865e+00 +1.9745e-01 +1.2723e-01 -3.7649e+00
1415 0 +6.793880056e+04 +6.768398056e+04 +6.768398056e+04 +4.8581e+00 +4.3010e+00 -2.6945e-01 -1.7406e+00 -1.2651e+00
1741 0 +5.988469925e+04 +5.962987925e+04 +5.962987925e+04 +4.8917e+00 +4.4227e+00 -6.1129e-01 -2.0074e+00 -8.2030e-01
1925 0 +4.183553911e+04 +4.158071911e+04 +4.158071911e+04 +3.5096e+00 +3.6893e+00 -2.2475e-01 -8.4483e-01 -2.8151e+00
2105 0 +3.512367181e+04 +3.486885181e+04 +3.486885181e+04 +2.2396e+00 +2.9858e+00 +3.5451e-01 +4.8967e-01 -4.7991e+00
2541 0 +1.478046761e+04 +1.452564761e+04 +1.452564761e+04 +5.0000e+00 +4.4227e+00 -4.0120e-01 -1.9206e+00 -7.6484e-01
2965 0 +1.314181535e+04 +1.288699535e+04 +1.288699535e+04 +3.5096e+00 +3.6893e+00 +3.3171e-02 -8.4483e-01 -2.8151e+00
3361 0 +1.258834639e+04 +1.233352639e+04 +1.233352639e+04 +2.6711e+00 +3.1745e+00 +3.1291e-01 +3.0550e-03 -3.9607e+00
3455 0 +9.083912822e+03 +8.829092822e+03 +8.829092822e+03 +4.7483e+00 +4.3010e+00 -4.5702e-01 -1.7406e+00 -1.0641e+00
3953 0 +7.728586428e+03 +7.473766428e+03 +7.473766428e+03 +4.6272e+00 +4.0893e+00 -4.1002e-01 -1.6126e+00 -1.3600e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.841489811e+07 +4.841495472e+07 +4.841495472e+07 -2.3769e+00 -1.8635e+00 -2.9319e+00 +4.8912e+00 -4.8121e+00
21 0 +3.438661015e+07 +3.438666676e+07 +3.438666676e+07 -2.3769e+00 -1.4478e+00 -8.5065e-01 +4.8912e+00 -5.0000e+00
29 0 +2.306669292e+07 +2.306674953e+07 +2.306674953e+07 -9.0254e-01 -3.3238e+00 +8.4078e-02 +3.5613e+00 -2.0649e+00
49 0 +1.240030508e+07 +1.240036169e+07 +1.240036169e+07 -1.7052e+00 -3.3933e+00 -9.4420e-01 -4.9128e-01 -2.0213e+00
137 0 +7.237463486e+06 +7.237520096e+06 +7.237520096e+06 -4.5098e+00 +2.2482e-01 -4.8011e+00 -1.1628e+00 -3.6343e+00
257 0 +5.225189114e+06 +5.225245724e+06 +5.225245724e+06 -4.5098e+00 +2.2482e-01 -4.8011e+00 +1.8309e+00 -3.6343e+00
537 0 +5.124846734e+06 +5.124903344e+06 +5.124903344e+06 -4.5098e+00 -1.8390e+00 -2.4417e+00 +1.8309e+00 -1.8065e+00
571 0 +4.977965330e+06 +4.978021940e+06 +4.978021940e+06 -2.2764e+00 -3.7972e+00 -3.1887e+00 +1.2591e+00 -4.1239e+00
575 0 +9.964612766e+05 +9.965178866e+05 +9.965178866e+05 -2.1287e+00 -5.0000e+00 -3.6808e+00 +9.3963e-01 -5.0590e-01
615 0 +7.749917029e+05 +7.750483129e+05 +7.750483129e+05 -2.1287e+00 -5.0000e+00 -3.6808e+00 +9.3963e-01 -7.1091e-01
651 0 +7.079960806e+05 +7.080526906e+05 +7.080526906e+05 -2.2764e+00 -3.7972e+00 -3.1887e+00 +1.2591e+00 -1.9915e+00
749 0 +3.259356563e+05 +3.259922663e+05 +3.259922663e+05 -5.0000e+00 -4.4025e-01 -3.4482e+00 +1.7743e-01 -4.0095e+00
1421 0 +1.887814506e+05 +1.888380606e+05 +1.888380606e+05 -4.2625e+00 -2.4230e+00 -3.8815e+00 +4.7954e-01 -3.0203e+00
1501 0 +1.539827652e+05 +1.540393752e+05 +1.540393752e+05 -4.2011e+00 -2.4230e+00 -3.8815e+00 +4.7954e-01 -3.0203e+00
