% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.672400488e+08 +3.672394277e+08 +3.672394277e+08 +2.0059e-01 -1.1810e-01 -1.8887e-01 -1.8615e-01 -3.5452e-02 -1.0038e-01 -5.4535e-01 +5.9070e-02 +1.5064e-01 +2.2345e-02 -1.1331e-01 +1.6656e-01 +1.7813e-01 -5.9685e-02 -1.2848e-01 +6.3475e-02 +6.0593e-03 -1.5329e-01 +1.9854e-02 +2.8243e-01
62 0 +3.369210729e+08 +3.369204518e+08 +3.369204518e+08 +7.3905e-04 +1.2185e-01 -1.1676e-01 -2.7048e-02 -2.1637e-01 +8.8824e-02 -3.8505e-01 +1.0591e-01 -9.1650e-02 +6.9076e-02 -7.3056e-02 -5.1309e-02 +3.9785e-01 -2.7158e-02 +9.6565e-02 -6.2704e-02 +2.1384e-02 +1.0893e-02 -1.7428e-01 +2.1862e-01
68 0 +3.001536164e+08 +3.001529953e+08 +3.001529953e+08 +3.4113e-01 +1.7527e-01 -3.5501e-01 +1.9182e-01 -1.0665e-01 -2.2110e-03 -4.4039e-01 -2.3441e-02 -8.3009e-02 +8.8007e-02 -3.5508e-02 +9.8344e-02 +5.0351e-01 +2.3743e-01 +2.0268e-01 -3.0664e-01 +3.7774e-01 -1.1198e-02 +1.6412e-01 +3.4982e-01
69 0 +2.863688565e+08 +2.863682354e+08 +2.863682354e+08 +1.2578e-01 +2.6714e-01 -2.3253e-01 -1.9725e-02 -2.9657e-03 -2.7340e-01 -2.1215e-01 -1.0232e-01 -1.3704e-01 +9.5798e-02 -1.6095e-01 +3.2459e-02 +3.5568e-01 -3.0176e-02 +4.2214e-01 +1.3504e-01 +1.0325e-01 +6.5617e-02 +1.5552e-01 +3.3956e-01
72 0 +2.786665347e+08 +2.786659136e+08 +2.786659136e+08 +7.3189e-02 +2.4682e-01 +1.3297e-01 +1.2679e-02 -1.7740e-01 -1.0580e-01 -1.5074e-01 -2.1633e-01 -4.7858e-02 +2.7275e-01 -1.6266e-01 +2.4476e-01 +5.5618e-01 +3.4376e-01 +2.9102e-01 -6.3068e-03 +1.6814e-01 -2.5559e-01 -1.8475e-01 +1.5183e-01
87 0 +2.738566364e+08 +2.738560153e+08 +2.738560153e+08 +1.3022e-01 +1.7527e-01 -3.5501e-01 -1.4200e-01 -1.0665e-01 -2.2110e-03 -2.5108e-01 -4.1357e-02 -7.6653e-02 +8.8007e-02 -3.5508e-02 -3.7175e-02 +5.0351e-01 +3.3951e-02 +5.3260e-01 +2.7961e-01 +3.7774e-01 -1.1198e-02 +7.6166e-02 +3.4127e-01
113 0 +2.586672078e+08 +2.586665867e+08 +2.586665867e+08 +1.0491e-01 +1.0751e-01 -4.8533e-02 -8.8467e-02 -1.9059e-01 -1.9440e-02 -5.9655e-02 -2.0202e-02 -1.6823e-01 +2.5678e-01 -1.0623e-01 +2.2285e-01 +5.5188e-01 +4.2390e-01 +4.7601e-01 +4.4890e-02 +4.4005e-01 -2.5966e-01 +3.5578e-01 +1.1474e-01
125 0 +2.404472832e+08 +2.404466621e+08 +2.404466621e+08 +1.0265e-01 +4.2369e-01 -2.0049e-01 -2.5567e-01 -2.4303e-01 +1.7421e-01 +1.2482e-01 -8.7567e-03 +1.2101e-02 +2.1266e-01 -1.4668e-01 +9.0167e-02 +5.4626e-01 +6.1756e-01 +2.7098e-01 -5.9655e-02 +3.3118e-01 -3.9381e-01 +5.9151e-02 +3.0598e-01
139 0 +2.272747831e+08 +2.272741619e+08 +2.272741619e+08 +4.7608e-01 +3.8208e-01 -6.4046e-02 -4.4002e-02 -2.5499e-01 -2.3484e-01 -1.7881e-01 -2.2807e-02 +2.8403e-02 +1.7386e-01 -2.4461e-01 +1.7814e-01 +7.7847e-01 +3.8524e-01 +3.1381e-01 +3.3502e-02 +5.3030e-02 -1.4669e-01 -4.4973e-01 +3.7446e-01
157 0 +1.926872489e+08 +1.926866278e+08 +1.926866278e+08 -2.0077e-01 +1.7598e-01 -4.6315e-01 -3.7127e-01 -2.1507e-01 -5.3634e-01 +4.9651e-02 -1.4196e-01 +9.8665e-02 +3.4492e-01 -4.6801e-02 +4.9498e-01 +7.1754e-01 +5.5631e-01 +5.1199e-01 +3.4212e-01 +4.9452e-01 -7.6027e-02 -2.7607e-01 +7.5583e-02
207 0 +1.839818033e+08 +1.839811822e+08 +1.839811822e+08 +2.0038e-01 +6.0337e-01 -3.2578e-01 -5.0037e-02 -5.6849e-01 -1.8910e-01 +1.4351e-01 -2.3561e-02 -1.1610e-01 +4.2490e-01 -6.3175e-01 -1.8129e-01 +9.0382e-01 +3.3997e-01 +4.4574e-01 +2.7883e-01 +4.6346e-01 -9.1272e-02 -4.2061e-01 +4.5712e-01
217 0 +1.636207142e+08 +1.636200931e+08 +1.636200931e+08 +3.5629e-01 +4.6457e-01 +5.3200e-02 -5.2687e-01 -5.7186e-01 -4.1298e-01 -1.6081e-01 -2.5750e-01 +6.7958e-02 +3.2146e-01 -2.2228e-01 -2.6159e-03 +9.5293e-01 +5.2278e-01 +3.5308e-01 +4.4030e-01 +5.7979e-01 -1.2952e-01 -1.6775e-01 +3.2184e-01
253 0 +1.583634302e+08 +1.583628091e+08 +1.583628091e+08 -1.5001e-01 +5.3738e-01 -2.5192e-01 -5.9371e-01 -2.3701e-01 -1.8579e-01 -4.5797e-01 -6.3650e-02 +2.0700e-01 +4.9980e-01 -8.2410e-02 -1.5809e-01 +9.2290e-01 +7.4751e-01 +5.5032e-01 +9.2081e-02 +5.9796e-01 -4.2223e-01 -4.1075e-01 +9.0294e-01
302 0 +1.329165260e+08 +1.329159049e+08 +1.329159049e+08 +3.0772e-02 +6.9747e-01 -1.8513e-01 -4.4918e-01 -6.3119e-01 -3.8138e-01 -2.3173e-01 -2.1217e-01 -4.2814e-02 +1.5002e-01 -2.3406e-01 -1.1179e-01 +1.0782e+00 +6.8911e-01 +8.9001e-01 +2.3367e-01 +5.2888e-01 +2.1939e-02 +6.8171e-02 +2.1425e-01
349 0 +1.251296253e+08 +1.251290042e+08 +1.251290042e+08 -3.9037e-02 +1.1790e+00 -3.4046e-01 -3.8847e-01 -4.7179e-01 -7.1690e-01 -7.5793e-02 -2.1697e-01 +9.1770e-02 +4.5008e-01 -3.7427e-02 +3.3957e-01 +8.5670e-01 +5.6713e-01 +6.5571e-01 +1.9503e-01 +7.4881e-01 -2.7331e-01 -1.6252e-01 +5.2362e-01
350 0 +1.164501678e+08 +1.164495467e+08 +1.164495467e+08 +7.2334e-02 +8.5647e-01 +5.1651e-02 -6.7610e-01 -1.1422e+00 -4.1217e-01 -7.1625e-01 -2.9289e-01 +6.5320e-01 +1.4966e-02 -9.8874e-02 +2.4076e-01 +1.0643e+00 +4.3015e-01 +5.3163e-01 +6.0464e-01 +6.9880e-01 +1.8533e-01 +3.2725e-01 +5.8555e-01
363 0 +1.107419583e+08 +1.107413372e+08 +1.107413372e+08 +4.6872e-04 +1.0970e+00 +5.1651e-02 -6.7610e-01 -2.1994e-01 -4.1217e-01 -7.1625e-01 -2.9289e-01 +6.5320e-01 +5.9153e-01 -9.8874e-02 +2.4076e-01 +1.1300e+00 +4.3015e-01 +5.3163e-01 +6.0464e-01 +6.9880e-01 +1.8533e-01 +7.9602e-03 +5.8555e-01
399 0 +1.017409960e+08 +1.017403749e+08 +1.017403749e+08 +1.2818e-01 +1.4287e+00 -2.2057e-01 -5.0951e-01 -7.3277e-01 -1.0678e+00 -3.8197e-01 -9.4931e-02 +4.9459e-01 +1.1507e-01 -5.2006e-01 +5.2169e-01 +1.1225e+00 +2.9611e-01 +9.5151e-01 +1.4186e-01 +7.6455e-01 -2.9269e-01 -1.3721e-01 +4.9905e-01
