% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
247 0 +1.337706502e+06 +1.337451682e+06 +1.337451682e+06 +4.1171e+00 +2.5678e+00
274 0 +2.047317538e+05 +2.044769338e+05 +2.044769338e+05 +1.2242e+01 +4.2132e+00
276 0 +1.945227392e+05 +1.942679192e+05 +1.942679192e+05 +6.9439e+00 +3.3198e+00
292 0 +3.473512378e+04 +3.448030378e+04 +3.448030378e+04 +1.1207e+01 +3.9470e+00
299 0 +1.479726330e+04 +1.454244330e+04 +1.454244330e+04 +8.0993e+00 +3.8824e+00
309 0 +1.326277632e+04 +1.300795632e+04 +1.300795632e+04 +2.4973e+00 +3.8824e+00
315 0 +4.383943216e+03 +4.129123216e+03 +4.129123216e+03 +9.1943e+00 +3.8268e+00
395 0 +1.062035401e+03 +8.072154011e+02 +8.072154011e+02 +4.7706e+00 +3.7282e+00
512 0 +2.869282436e+02 +3.210824356e+01 +3.210824356e+01 +3.8718e+00 +3.7439e+00
519 0 +7.910493706e+00 -2.469095063e+02 -2.469095063e+02 +3.8718e+00 +3.7636e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.052108388e+08 +1.052108954e+08 +1.052108954e+08 +2.4248e-01 -1.7923e-01
2 0 +1.034091844e+08 +1.034092410e+08 +1.034092410e+08 -2.2421e-01 -1.1450e-02
3 0 +9.470228673e+07 +9.470234334e+07 +9.470234334e+07 -2.5302e-01 -6.9483e-02
5 0 +7.828539257e+07 +7.828544918e+07 +7.828544918e+07 +2.5701e-01 -4.2028e-01
19 0 +7.725477610e+07 +7.725483271e+07 +7.725483271e+07 -2.4833e-01 -2.3037e-01
23 0 +7.270920941e+07 +7.270926602e+07 +7.270926602e+07 +2.4261e-01 -4.7290e-01
31 0 +5.319387142e+07 +5.319392803e+07 +5.319392803e+07 +1.3327e-02 -6.2422e-01
36 0 +4.979929064e+07 +4.979934725e+07 +4.979934725e+07 -1.2823e-01 -6.1704e-01
43 0 +4.127730176e+07 +4.127735837e+07 +4.127735837e+07 +3.4954e-02 -8.2805e-01
52 0 +2.157197496e+07 +2.157203157e+07 +2.157203157e+07 -3.9280e-02 -1.2883e+00
55 0 +1.004379257e+07 +1.004384918e+07 +1.004384918e+07 +1.5842e-01 -1.9664e+00
80 0 +5.507105891e+06 +5.507162501e+06 +5.507162501e+06 -6.2181e-01 -2.0155e+00
82 0 +4.792008140e+06 +4.792064750e+06 +4.792064750e+06 -4.6312e-01 -2.2093e+00
105 0 +2.334751802e+04 +2.340412802e+04 +2.340412802e+04 -1.9987e+00 -3.4951e+00
130 0 +2.058776066e+04 +2.064437066e+04 +2.064437066e+04 -1.4273e+00 -3.9404e+00
139 0 +4.580592466e+03 +4.637202466e+03 +4.637202466e+03 -1.7765e+00 -3.9404e+00
149 0 +3.802407558e+01 +9.463407558e+01 +9.463407558e+01 -1.4050e+00 -4.1441e+00
395 0 +1.291212584e+01 +6.952212584e+01 +6.952212584e+01 -1.7607e+00 -3.8706e+00
560 0 +7.556269681e+00 +6.416626968e+01 +6.416626968e+01 -1.6688e+00 -3.9370e+00
1831 0 +7.407244741e+00 +6.401724474e+01 +6.401724474e+01 -1.6837e+00 -3.9258e+00
1904 0 +7.147929353e+00 +6.375792935e+01 +6.375792935e+01 -1.7217e+00 -3.8970e+00
1927 0 +6.800304486e+00 +6.341030449e+01 +6.341030449e+01 -1.7750e+00 -3.8566e+00
2002 0 +6.463410205e+00 +6.307341020e+01 +6.307341020e+01 -1.8271e+00 -3.8170e+00
2052 0 +6.422689347e+00 +6.303268935e+01 +6.303268935e+01 -1.8336e+00 -3.8120e+00
2085 0 +6.273900462e+00 +6.288390046e+01 +6.288390046e+01 -1.8608e+00 -3.7913e+00
2123 0 +6.152668357e+00 +6.276266836e+01 +6.276266836e+01 -1.8901e+00 -3.7697e+00
2143 0 +5.775108721e+00 +6.238510872e+01 +6.238510872e+01 -1.9373e+00 -3.7334e+00
2168 0 +5.498775186e+00 +6.210877519e+01 +6.210877519e+01 -1.9838e+00 -3.6981e+00
2192 0 +4.723143561e+00 +6.133314356e+01 +6.133314356e+01 -2.1241e+00 -3.5918e+00
2217 0 +4.211146128e+00 +6.082114613e+01 +6.082114613e+01 -2.2465e+00 -3.4992e+00
2241 0 +2.830244888e+00 +5.944024489e+01 +5.944024489e+01 -2.6096e+00 -3.2240e+00
2266 0 +2.597017561e+00 +5.920701756e+01 +5.920701756e+01 -2.7639e+00 -3.1050e+00
2287 0 +2.243701965e+00 +5.885370197e+01 +5.885370197e+01 -3.0681e+00 -2.8766e+00
2311 0 +1.718765330e+00 +5.832876533e+01 +5.832876533e+01 -2.9925e+00 -2.9335e+00
2314 0 +8.379779254e-01 +5.744797793e+01 +5.744797793e+01 -3.3055e+00 -2.6942e+00
2360 0 +5.903627003e-01 +5.720036270e+01 +5.720036270e+01 -3.2668e+00 -2.7246e+00
2386 0 +1.373325850e-02 +5.662373326e+01 +5.662373326e+01 -3.8268e+00 -2.2995e+00
2719 0 +1.092587741e-02 +5.662092588e+01 +5.662092588e+01 -3.7684e+00 -2.3437e+00
2747 0 +7.025794686e-03 +5.661702579e+01 +5.661702579e+01 -3.7890e+00 -2.3280e+00
2768 0 +1.310424849e-03 +5.661131042e+01 +5.661131042e+01 -3.8491e+00 -2.2824e+00
2892 0 +5.207214583e-04 +5.661052072e+01 +5.661052072e+01 -3.8369e+00 -2.2916e+00
2983 0 +2.332017454e-04 +5.661023320e+01 +5.661023320e+01 -3.8486e+00 -2.2828e+00
2988 0 +5.497507224e-05 +5.661005498e+01 +5.661005498e+01 -3.8471e+00 -2.2839e+00
3178 0 +2.393917806e-05 +5.661002394e+01 +5.661002394e+01 -3.8501e+00 -2.2817e+00
3200 0 +2.243955947e-05 +5.661002244e+01 +5.661002244e+01 -3.8474e+00 -2.2837e+00
3201 0 +1.231515053e-05 +5.661001232e+01 +5.661001232e+01 -3.8485e+00 -2.2828e+00
3271 0 +8.988785289e-06 +5.661000899e+01 +5.661000899e+01 -3.8513e+00 -2.2807e+00
3275 0 +7.032311800e-08 +5.661000007e+01 +5.661000007e+01 -3.8512e+00 -2.2808e+00
3557 0 +4.328656900e-08 +5.661000004e+01 +5.661000004e+01 -3.8513e+00 -2.2808e+00
3587 0 +2.375749375e-09 +5.661000000e+01 +5.661000000e+01 -3.8512e+00 -2.2808e+00
4566 0 +0.000000000e+00 +5.661000000e+01 +5.661000000e+01 -3.8512e+00 -2.2808e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.810000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.182345730e+05 +4.182164730e+05 +4.182164730e+05 -2.6729e-01 -1.8664e-02
2 0 +3.521721866e+05 +3.521540866e+05 +3.521540866e+05 +2.3025e-01 -7.2902e-02
3 0 +2.081233444e+05 +2.081052444e+05 +2.081052444e+05 +8.6434e-02 +9.9013e-02
4 0 +6.744568922e+04 +6.742758922e+04 +6.742758922e+04 +1.3545e-02 +3.1609e-01
19 0 +5.425432031e+04 +5.423622031e+04 +5.423622031e+04 +1.3893e-01 +3.1609e-01
32 0 +1.379058933e+04 +1.377248933e+04 +1.377248933e+04 +3.5767e-02 +4.5686e-01
36 0 +1.734612623e+03 +1.716512623e+03 +1.716512623e+03 -9.3629e-02 +5.6273e-01
103 0 +1.107026880e+03 +1.088926880e+03 +1.088926880e+03 +3.2800e-01 +4.7914e-01
121 0 +2.486531601e+02 +2.305531601e+02 +2.305531601e+02 +4.2506e-01 +4.7586e-01
156 0 +5.531982562e+01 +3.721982562e+01 +3.721982562e+01 +2.6435e-01 +5.1954e-01
200 0 +2.139056188e+01 +3.290561878e+00 +3.290561878e+00 +2.8312e-01 +5.2763e-01
231 0 +6.439428421e-01 -1.745605716e+01 -1.745605716e+01 +1.2975e-01 +5.5626e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.777000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.821457381e+06 +4.821495151e+06 +4.821495151e+06 -1.5533e-01 -1.3658e-01
2 0 +4.537031538e+06 +4.537069308e+06 +4.537069308e+06 -1.3625e-03 -7.0831e-02
3 0 +3.211996212e+06 +3.212033982e+06 +3.212033982e+06 +2.0515e-01 +2.6700e-01
34 0 +2.044865693e+06 +2.044903463e+06 +2.044903463e+06 -3.7998e-02 +6.2921e-01
79 0 +1.616193954e+06 +1.616231724e+06 +1.616231724e+06 -4.6521e-02 +7.8790e-01
80 0 +1.232418351e+06 +1.232456121e+06 +1.232456121e+06 +6.7658e-02 +9.4906e-01
105 0 +6.250739374e+05 +6.251117074e+05 +6.251117074e+05 -1.1086e-01 +1.2888e+00
130 0 +1.101342394e+05 +1.101720094e+05 +1.101720094e+05 +3.9629e-01 +1.7795e+00
150 0 +4.602836574e+04 +4.606613574e+04 +4.606613574e+04 +1.0447e-01 +1.9134e+00
152 0 +1.984396901e+04 +1.988173901e+04 +1.988173901e+04 -1.0977e-01 +1.9933e+00
154 0 +6.082784084e+00 +4.385278408e+01 +4.385278408e+01 -4.2725e-01 +2.1347e+00
512 0 +5.194508009e+00 +4.296450801e+01 +4.296450801e+01 +1.0606e+00 +1.8807e+00
874 0 +4.854264212e+00 +4.262426421e+01 +4.262426421e+01 +1.0426e+00 +1.8863e+00
933 0 +4.759041998e+00 +4.252904200e+01 +4.252904200e+01 +1.0048e+00 +1.8991e+00
949 0 +4.501218085e+00 +4.227121808e+01 +4.227121808e+01 +9.8049e-01 +1.9066e+00
970 0 +4.329214809e+00 +4.209921481e+01 +4.209921481e+01 +9.2779e-01 +1.9231e+00
2019 0 +4.220765575e+00 +4.199076558e+01 +4.199076558e+01 +9.2834e-01 +1.9233e+00
2074 0 +4.038981912e+00 +4.180898191e+01 +4.180898191e+01 +8.9572e-01 +1.9332e+00
2263 0 +3.978401784e+00 +4.174840178e+01 +4.174840178e+01 +8.8644e-01 +1.9361e+00
2481 0 +3.860751044e+00 +4.163075104e+01 +4.163075104e+01 +8.6363e-01 +1.9430e+00
2773 0 +3.798148237e+00 +4.156814824e+01 +4.156814824e+01 +8.5110e-01 +1.9468e+00
2892 0 +3.677257381e+00 +4.144725738e+01 +4.144725738e+01 +8.2660e-01 +1.9540e+00
2939 0 +3.625096490e+00 +4.139509649e+01 +4.139509649e+01 +8.1442e-01 +1.9576e+00
2960 0 +3.515046519e+00 +4.128504652e+01 +4.128504652e+01 +7.9485e-01 +1.9631e+00
3077 0 +3.429579430e+00 +4.119957943e+01 +4.119957943e+01 +7.6868e-01 +1.9707e+00
3202 0 +3.384827641e+00 +4.115482764e+01 +4.115482764e+01 +7.5824e-01 +1.9737e+00
3299 0 +3.252624293e+00 +4.102262429e+01 +4.102262429e+01 +7.3895e-01 +1.9789e+00
3346 0 +3.227795182e+00 +4.099779518e+01 +4.099779518e+01 +7.3438e-01 +1.9801e+00
3394 0 +3.156761844e+00 +4.092676184e+01 +4.092676184e+01 +7.1889e-01 +1.9843e+00
3439 0 +2.999045180e+00 +4.076904518e+01 +4.076904518e+01 +6.7225e-01 +1.9969e+00
3511 0 +2.903478003e+00 +4.067347800e+01 +4.067347800e+01 +6.6062e-01 +1.9997e+00
3571 0 +2.845096181e+00 +4.061509618e+01 +4.061509618e+01 +6.4790e-01 +2.0030e+00
3584 0 +2.710624307e+00 +4.048062431e+01 +4.048062431e+01 +6.1401e-01 +2.0117e+00
3791 0 +2.660849609e+00 +4.043084961e+01 +4.043084961e+01 +6.0438e-01 +2.0140e+00
3871 0 +2.623729224e+00 +4.039372922e+01 +4.039372922e+01 +5.9529e-01 +2.0163e+00
3900 0 +2.548768186e+00 +4.031876819e+01 +4.031876819e+01 +5.5914e-01 +2.0252e+00
3920 0 +2.507940017e+00 +4.027794002e+01 +4.027794002e+01 +5.6664e-01 +2.0232e+00
3945 0 +2.406672545e+00 +4.017667255e+01 +4.017667255e+01 +5.3468e-01 +2.0308e+00
4064 0 +2.395791991e+00 +4.016579199e+01 +4.016579199e+01 +5.3617e-01 +2.0304e+00
4155 0 +2.337695706e+00 +4.010769571e+01 +4.010769571e+01 +5.1778e-01 +2.0347e+00
4210 0 +2.286411075e+00 +4.005641107e+01 +4.005641107e+01 +4.8499e-01 +2.0422e+00
4255 0 +2.223409700e+00 +3.999340970e+01 +3.999340970e+01 +4.8735e-01 +2.0413e+00
4282 0 +2.167511777e+00 +3.993751178e+01 +3.993751178e+01 +4.7672e-01 +2.0438e+00
4347 0 +2.127267388e+00 +3.989726739e+01 +3.989726739e+01 +4.6328e-01 +2.0468e+00
4355 0 +2.068284729e+00 +3.983828473e+01 +3.983828473e+01 +4.4898e-01 +2.0497e+00
4397 0 +2.041421504e+00 +3.981142150e+01 +3.981142150e+01 +4.3313e-01 +2.0532e+00
4423 0 +1.986386516e+00 +3.975638652e+01 +3.975638652e+01 +4.1437e-01 +2.0571e+00
4451 0 +1.917339678e+00 +3.968733968e+01 +3.968733968e+01 +4.0424e-01 +2.0591e+00
4668 0 +1.896081110e+00 +3.966608111e+01 +3.966608111e+01 +3.9565e-01 +2.0608e+00
4787 0 +1.861878364e+00 +3.963187836e+01 +3.963187836e+01 +3.8380e-01 +2.0632e+00
4879 0 +1.787582677e+00 +3.955758268e+01 +3.955758268e+01 +3.6118e-01 +2.0676e+00
4953 0 +1.767529481e+00 +3.953752948e+01 +3.953752948e+01 +3.5721e-01 +2.0683e+00
4975 0 +1.725489355e+00 +3.949548936e+01 +3.949548936e+01 +3.4595e-01 +2.0704e+00
5048 0 +1.690095019e+00 +3.946009502e+01 +3.946009502e+01 +3.3472e-01 +2.0725e+00
5119 0 +1.646002402e+00 +3.941600240e+01 +3.941600240e+01 +3.1884e-01 +2.0754e+00
5123 0 +1.614994198e+00 +3.938499420e+01 +3.938499420e+01 +2.9965e-01 +2.0790e+00
5170 0 +1.572501545e+00 +3.934250154e+01 +3.934250154e+01 +2.9560e-01 +2.0796e+00
5191 0 +1.536888829e+00 +3.930688883e+01 +3.930688883e+01 +2.8242e-01 +2.0818e+00
5193 0 +1.508339826e+00 +3.927833983e+01 +3.927833983e+01 +2.6436e-01 +2.0850e+00
5359 0 +1.442865496e+00 +3.921286550e+01 +3.921286550e+01 +2.4951e-01 +2.0874e+00
5551 0 +1.411066100e+00 +3.918106610e+01 +3.918106610e+01 +2.2879e-01 +2.0908e+00
5721 0 +1.371568713e+00 +3.914156871e+01 +3.914156871e+01 +2.2408e-01 +2.0915e+00
5892 0 +1.345692963e+00 +3.911569296e+01 +3.911569296e+01 +2.0669e-01 +2.0942e+00
5936 0 +1.256790141e+00 +3.902679014e+01 +3.902679014e+01 +1.8129e-01 +2.0979e+00
6395 0 +1.229493860e+00 +3.899949386e+01 +3.899949386e+01 +1.7141e-01 +2.0993e+00
6464 0 +1.190447074e+00 +3.896044707e+01 +3.896044707e+01 +1.5587e-01 +2.1015e+00
6607 0 +1.171862298e+00 +3.894186230e+01 +3.894186230e+01 +1.4328e-01 +2.1033e+00
6679 0 +1.140269504e+00 +3.891026950e+01 +3.891026950e+01 +1.3102e-01 +2.1050e+00
6777 0 +1.118784921e+00 +3.888878492e+01 +3.888878492e+01 +1.2013e-01 +2.1064e+00
6827 0 +1.094382823e+00 +3.886438282e+01 +3.886438282e+01 +1.1445e-01 +2.1071e+00
6872 0 +1.063007913e+00 +3.883300791e+01 +3.883300791e+01 +1.0194e-01 +2.1086e+00
6896 0 +1.013053446e+00 +3.878305345e+01 +3.878305345e+01 +7.5411e-02 +2.1119e+00
6944 0 +9.987510411e-01 +3.876875104e+01 +3.876875104e+01 +7.4409e-02 +2.1120e+00
7029 0 +9.617522908e-01 +3.873175229e+01 +3.873175229e+01 +4.4202e-02 +2.1155e+00
7067 0 +9.542880542e-01 +3.872428805e+01 +3.872428805e+01 +5.4868e-02 +2.1141e+00
7186 0 +9.295744931e-01 +3.869957449e+01 +3.869957449e+01 +4.2431e-02 +2.1156e+00
7304 0 +9.108735196e-01 +3.868087352e+01 +3.868087352e+01 +3.2934e-02 +2.1166e+00
7400 0 +8.872580304e-01 +3.865725803e+01 +3.865725803e+01 +2.3773e-02 +2.1175e+00
7476 0 +8.702174798e-01 +3.864021748e+01 +3.864021748e+01 +1.5489e-02 +2.1183e+00
7617 0 +8.422501207e-01 +3.861225012e+01 +3.861225012e+01 +1.6282e-03 +2.1197e+00
7687 0 +8.265608814e-01 +3.859656088e+01 +3.859656088e+01 -6.2279e-03 +2.1205e+00
7735 0 +8.124637909e-01 +3.858246379e+01 +3.858246379e+01 -1.7706e-02 +2.1214e+00
7812 0 +7.902921573e-01 +3.856029216e+01 +3.856029216e+01 -2.4519e-02 +2.1221e+00
7904 0 +7.731056596e-01 +3.854310566e+01 +3.854310566e+01 -3.3429e-02 +2.1229e+00
7954 0 +7.564066477e-01 +3.852640665e+01 +3.852640665e+01 -4.2090e-02 +2.1236e+00
8144 0 +7.322505881e-01 +3.850225059e+01 +3.850225059e+01 -5.9082e-02 +2.1250e+00
8172 0 +7.198195757e-01 +3.848981958e+01 +3.848981958e+01 -6.1712e-02 +2.1252e+00
8239 0 +7.061444030e-01 +3.847614440e+01 +3.847614440e+01 -7.0347e-02 +2.1259e+00
8267 0 +6.809281748e-01 +3.845092817e+01 +3.845092817e+01 -8.5376e-02 +2.1269e+00
8288 0 +6.598738836e-01 +3.842987388e+01 +3.842987388e+01 -9.6083e-02 +2.1277e+00
8383 0 +6.260420514e-01 +3.839604205e+01 +3.839604205e+01 -1.2144e-01 +2.1293e+00
8389 0 +6.164566797e-01 +3.838645668e+01 +3.838645668e+01 -1.2144e-01 +2.1293e+00
8528 0 +6.001136519e-01 +3.837011365e+01 +3.837011365e+01 -1.3341e-01 +2.1300e+00
8579 0 +5.812087795e-01 +3.835120878e+01 +3.835120878e+01 -1.4701e-01 +2.1307e+00
8628 0 +5.722044910e-01 +3.834220449e+01 +3.834220449e+01 -1.4997e-01 +2.1308e+00
8701 0 +5.619654713e-01 +3.833196547e+01 +3.833196547e+01 -1.5682e-01 +2.1311e+00
8792 0 +5.487526092e-01 +3.831875261e+01 +3.831875261e+01 -1.6332e-01 +2.1314e+00
8844 0 +5.329840862e-01 +3.830298409e+01 +3.830298409e+01 -1.7407e-01 +2.1319e+00
9007 0 +5.243078818e-01 +3.829430788e+01 +3.829430788e+01 -1.8245e-01 +2.1323e+00
9080 0 +5.113124181e-01 +3.828131242e+01 +3.828131242e+01 -1.9100e-01 +2.1327e+00
9223 0 +5.000039321e-01 +3.827000393e+01 +3.827000393e+01 -1.9770e-01 +2.1329e+00
9323 0 +4.847463575e-01 +3.825474636e+01 +3.825474636e+01 -2.0743e-01 +2.1332e+00
9391 0 +4.759483736e-01 +3.824594837e+01 +3.824594837e+01 -2.1247e-01 +2.1334e+00
9401 0 +4.655399211e-01 +3.823553992e+01 +3.823553992e+01 -2.1982e-01 +2.1336e+00
9463 0 +4.515728718e-01 +3.822157287e+01 +3.822157287e+01 -2.3487e-01 +2.1340e+00
9607 0 +4.416354941e-01 +3.821163549e+01 +3.821163549e+01 -2.3774e-01 +2.1340e+00
9679 0 +4.358994166e-01 +3.820589942e+01 +3.820589942e+01 -2.4058e-01 +2.1341e+00
9761 0 +4.237667938e-01 +3.819376679e+01 +3.819376679e+01 -2.4999e-01 +2.1342e+00
9781 0 +4.154385514e-01 +3.818543855e+01 +3.818543855e+01 -2.5596e-01 +2.1344e+00
9837 0 +4.008826487e-01 +3.817088265e+01 +3.817088265e+01 -2.7703e-01 +2.1345e+00
9845 0 +3.980236228e-01 +3.816802362e+01 +3.816802362e+01 -2.6963e-01 +2.1345e+00
9923 0 +3.833760492e-01 +3.815337605e+01 +3.815337605e+01 -2.8104e-01 +2.1346e+00
9959 0 +3.770837811e-01 +3.814708378e+01 +3.814708378e+01 -2.9373e-01 +2.1348e+00
10011 0 +3.681589369e-01 +3.813815894e+01 +3.813815894e+01 -2.9333e-01 +2.1347e+00
10055 0 +3.565898332e-01 +3.812658983e+01 +3.812658983e+01 -3.1649e-01 +2.1349e+00
10082 0 +3.544046483e-01 +3.812440465e+01 +3.812440465e+01 -3.0476e-01 +2.1348e+00
10161 0 +3.440732461e-01 +3.811407325e+01 +3.811407325e+01 -3.1456e-01 +2.1347e+00
10232 0 +3.248242224e-01 +3.809482422e+01 +3.809482422e+01 -3.3585e-01 +2.1347e+00
10307 0 +3.200102550e-01 +3.809001026e+01 +3.809001026e+01 -3.4045e-01 +2.1345e+00
10356 0 +3.141951866e-01 +3.808419519e+01 +3.808419519e+01 -3.3975e-01 +2.1345e+00
10389 0 +3.005067594e-01 +3.807050676e+01 +3.807050676e+01 -3.5228e-01 +2.1344e+00
10471 0 +2.943896356e-01 +3.806438964e+01 +3.806438964e+01 -3.5802e-01 +2.1343e+00
10524 0 +2.874146295e-01 +3.805741463e+01 +3.805741463e+01 -3.7026e-01 +2.1341e+00
10545 0 +2.750937296e-01 +3.804509373e+01 +3.804509373e+01 -3.7670e-01 +2.1339e+00
10571 0 +2.664685055e-01 +3.803646851e+01 +3.803646851e+01 -3.8506e-01 +2.1336e+00
10619 0 +2.620035466e-01 +3.803200355e+01 +3.803200355e+01 -3.9194e-01 +2.1335e+00
10690 0 +2.547717210e-01 +3.802477172e+01 +3.802477172e+01 -3.9691e-01 +2.1333e+00
10740 0 +2.466849528e-01 +3.801668495e+01 +3.801668495e+01 -4.0519e-01 +2.1330e+00
10783 0 +2.311263468e-01 +3.800112635e+01 +3.800112635e+01 -4.2181e-01 +2.1324e+00
10808 0 +2.275493032e-01 +3.799754930e+01 +3.799754930e+01 -4.2859e-01 +2.1322e+00
10856 0 +2.184370554e-01 +3.798843706e+01 +3.798843706e+01 -4.3720e-01 +2.1317e+00
10858 0 +2.135986618e-01 +3.798359866e+01 +3.798359866e+01 -4.4529e-01 +2.1314e+00
10928 0 +2.013310715e-01 +3.797133107e+01 +3.797133107e+01 -4.6048e-01 +2.1305e+00
10954 0 +1.809875195e-01 +3.795098752e+01 +3.795098752e+01 -4.8807e-01 +2.1291e+00
10967 0 +1.726100675e-01 +3.794261007e+01 +3.794261007e+01 -4.9487e-01 +2.1286e+00
11575 0 +1.678541883e-01 +3.793785419e+01 +3.793785419e+01 -4.9735e-01 +2.1284e+00
11579 0 +1.628141279e-01 +3.793281413e+01 +3.793281413e+01 -5.1082e-01 +2.1275e+00
11626 0 +1.599006360e-01 +3.792990064e+01 +3.792990064e+01 -5.1670e-01 +2.1271e+00
11724 0 +1.570086809e-01 +3.792700868e+01 +3.792700868e+01 -5.1210e-01 +2.1273e+00
11727 0 +1.540244678e-01 +3.792402447e+01 +3.792402447e+01 -5.1665e-01 +2.1270e+00
11761 0 +1.488609474e-01 +3.791886095e+01 +3.791886095e+01 -5.2370e-01 +2.1265e+00
11887 0 +1.475729020e-01 +3.791757290e+01 +3.791757290e+01 -5.2499e-01 +2.1264e+00
12058 0 +1.438757518e-01 +3.791387575e+01 +3.791387575e+01 -5.3025e-01 +2.1259e+00
12152 0 +1.405626024e-01 +3.791056260e+01 +3.791056260e+01 -5.3522e-01 +2.1256e+00
12252 0 +1.378279801e-01 +3.790782798e+01 +3.790782798e+01 -5.3895e-01 +2.1253e+00
12273 0 +1.340517879e-01 +3.790405179e+01 +3.790405179e+01 -5.4711e-01 +2.1246e+00
12321 0 +1.304067113e-01 +3.790040671e+01 +3.790040671e+01 -5.4997e-01 +2.1243e+00
12415 0 +1.285704922e-01 +3.789857049e+01 +3.789857049e+01 -5.5843e-01 +2.1236e+00
12466 0 +1.258582335e-01 +3.789585823e+01 +3.789585823e+01 -5.6241e-01 +2.1233e+00
12468 0 +1.227385624e-01 +3.789273856e+01 +3.789273856e+01 -5.6453e-01 +2.1230e+00
12551 0 +1.167571461e-01 +3.788675715e+01 +3.788675715e+01 -5.7218e-01 +2.1223e+00
12562 0 +1.141898663e-01 +3.788418987e+01 +3.788418987e+01 -5.7553e-01 +2.1220e+00
12743 0 +1.096595948e-01 +3.787965959e+01 +3.787965959e+01 -5.8383e-01 +2.1212e+00
12777 0 +1.089583086e-01 +3.787895831e+01 +3.787895831e+01 -5.8434e-01 +2.1211e+00
