% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.829890418e+06 +1.829926318e+06 +1.829926318e+06
3 0 +1.199063541e+06 +1.199099441e+06 +1.199099441e+06
5 0 +1.161517774e+06 +1.161553674e+06 +1.161553674e+06
10 0 +9.078316098e+05 +9.078675098e+05 +9.078675098e+05
18 0 +8.395194074e+05 +8.395553074e+05 +8.395553074e+05
29 0 +6.861730105e+05 +6.862089105e+05 +6.862089105e+05
38 0 +6.423280727e+05 +6.423639727e+05 +6.423639727e+05
53 0 +5.762580561e+05 +5.762939561e+05 +5.762939561e+05
59 0 +5.635663826e+05 +5.636022826e+05 +5.636022826e+05
69 0 +5.500618183e+05 +5.500977183e+05 +5.500977183e+05
71 0 +4.501873250e+05 +4.502232250e+05 +4.502232250e+05
81 0 +3.956457618e+05 +3.956816618e+05 +3.956816618e+05
99 0 +3.002785800e+05 +3.003144800e+05 +3.003144800e+05
111 0 +2.076844264e+05 +2.077203264e+05 +2.077203264e+05
181 0 +1.662465233e+05 +1.662824233e+05 +1.662824233e+05
182 0 +1.471509432e+05 +1.471868432e+05 +1.471868432e+05
190 0 +1.179855360e+05 +1.180214360e+05 +1.180214360e+05
203 0 +1.129122822e+05 +1.129481822e+05 +1.129481822e+05
234 0 +1.056824307e+05 +1.057183307e+05 +1.057183307e+05
270 0 +6.108930885e+04 +6.112520885e+04 +6.112520885e+04
289 0 +3.109290560e+04 +3.112880560e+04 +3.112880560e+04
324 0 +2.822691445e+04 +2.826281445e+04 +2.826281445e+04
341 0 +1.703397664e+04 +1.706987664e+04 +1.706987664e+04
355 0 +1.687185984e+04 +1.690775984e+04 +1.690775984e+04
356 0 +1.150485580e+04 +1.154075580e+04 +1.154075580e+04
360 0 +3.681648740e+03 +3.717548740e+03 +3.717548740e+03
420 0 +7.901880305e+02 +8.260880305e+02 +8.260880305e+02
514 0 +7.340609496e+02 +7.699609496e+02 +7.699609496e+02
624 0 +5.898657605e+02 +6.257657605e+02 +6.257657605e+02
746 0 +4.861647854e+02 +5.220647854e+02 +5.220647854e+02
929 0 +4.644474448e+02 +5.003474448e+02 +5.003474448e+02
948 0 +4.255870833e+02 +4.614870833e+02 +4.614870833e+02
984 0 +3.948493601e+02 +4.307493601e+02 +4.307493601e+02
1121 0 +3.834948343e+02 +4.193948343e+02 +4.193948343e+02
1136 0 +3.668229311e+02 +4.027229311e+02 +4.027229311e+02
1150 0 +3.606336999e+02 +3.965336999e+02 +3.965336999e+02
1157 0 +3.390820544e+02 +3.749820544e+02 +3.749820544e+02
1177 0 +3.372073566e+02 +3.731073566e+02 +3.731073566e+02
1178 0 +2.623965363e+02 +2.982965363e+02 +2.982965363e+02
1276 0 +2.545140033e+02 +2.904140033e+02 +2.904140033e+02
1293 0 +2.259681281e+02 +2.618681281e+02 +2.618681281e+02
1426 0 +2.182554441e+02 +2.541554441e+02 +2.541554441e+02
1514 0 +2.117441844e+02 +2.476441844e+02 +2.476441844e+02
1566 0 +2.089141102e+02 +2.448141102e+02 +2.448141102e+02
1580 0 +2.019317269e+02 +2.378317269e+02 +2.378317269e+02
1585 0 +1.963132752e+02 +2.322132752e+02 +2.322132752e+02
1603 0 +1.948482666e+02 +2.307482666e+02 +2.307482666e+02
1619 0 +1.896620992e+02 +2.255620992e+02 +2.255620992e+02
1620 0 +1.840382908e+02 +2.199382908e+02 +2.199382908e+02
1623 0 +1.797575297e+02 +2.156575297e+02 +2.156575297e+02
1637 0 +1.632993850e+02 +1.991993850e+02 +1.991993850e+02
1652 0 +1.365802504e+02 +1.724802504e+02 +1.724802504e+02
1677 0 +1.246160226e+02 +1.605160226e+02 +1.605160226e+02
1768 0 +1.211685301e+02 +1.570685301e+02 +1.570685301e+02
1799 0 +1.181604548e+02 +1.540604548e+02 +1.540604548e+02
1859 0 +1.128691367e+02 +1.487691367e+02 +1.487691367e+02
1960 0 +1.001016460e+02 +1.360016460e+02 +1.360016460e+02
1972 0 +9.563776311e+01 +1.315377631e+02 +1.315377631e+02
2013 0 +9.158790316e+01 +1.274879032e+02 +1.274879032e+02
2094 0 +9.108036130e+01 +1.269803613e+02 +1.269803613e+02
2134 0 +8.181489407e+01 +1.177148941e+02 +1.177148941e+02
2153 0 +8.107255285e+01 +1.169725529e+02 +1.169725529e+02
2178 0 +6.963000123e+01 +1.055300012e+02 +1.055300012e+02
2227 0 +6.498850726e+01 +1.008885073e+02 +1.008885073e+02
2400 0 +6.080292199e+01 +9.670292199e+01 +9.670292199e+01
2431 0 +5.884374641e+01 +9.474374641e+01 +9.474374641e+01
2477 0 +5.688485646e+01 +9.278485646e+01 +9.278485646e+01
2492 0 +5.450505748e+01 +9.040505748e+01 +9.040505748e+01
2516 0 +5.093358552e+01 +8.683358552e+01 +8.683358552e+01
2537 0 +4.908644902e+01 +8.498644902e+01 +8.498644902e+01
2549 0 +4.708917440e+01 +8.298917440e+01 +8.298917440e+01
2578 0 +4.663953792e+01 +8.253953792e+01 +8.253953792e+01
2617 0 +4.442464080e+01 +8.032464080e+01 +8.032464080e+01
2622 0 +4.269854283e+01 +7.859854283e+01 +7.859854283e+01
2723 0 +4.203939557e+01 +7.793939557e+01 +7.793939557e+01
2734 0 +4.024370758e+01 +7.614370758e+01 +7.614370758e+01
2746 0 +3.980556497e+01 +7.570556497e+01 +7.570556497e+01
2751 0 +3.543562749e+01 +7.133562749e+01 +7.133562749e+01
2801 0 +3.382718930e+01 +6.972718930e+01 +6.972718930e+01
2859 0 +3.154281780e+01 +6.744281780e+01 +6.744281780e+01
2923 0 +3.073682230e+01 +6.663682230e+01 +6.663682230e+01
2956 0 +2.629811266e+01 +6.219811266e+01 +6.219811266e+01
3028 0 +2.537817367e+01 +6.127817367e+01 +6.127817367e+01
3109 0 +2.491524229e+01 +6.081524229e+01 +6.081524229e+01
3112 0 +2.420818573e+01 +6.010818573e+01 +6.010818573e+01
3117 0 +2.384735478e+01 +5.974735478e+01 +5.974735478e+01
3144 0 +2.219755728e+01 +5.809755728e+01 +5.809755728e+01
3189 0 +2.187683916e+01 +5.777683916e+01 +5.777683916e+01
3206 0 +2.106786844e+01 +5.696786844e+01 +5.696786844e+01
3258 0 +1.994977217e+01 +5.584977217e+01 +5.584977217e+01
3325 0 +1.812970516e+01 +5.402970516e+01 +5.402970516e+01
3332 0 +1.549803262e+01 +5.139803262e+01 +5.139803262e+01
3436 0 +1.485962660e+01 +5.075962660e+01 +5.075962660e+01
3442 0 +1.314569142e+01 +4.904569142e+01 +4.904569142e+01
3467 0 +1.281705202e+01 +4.871705202e+01 +4.871705202e+01
3490 0 +1.251606480e+01 +4.841606480e+01 +4.841606480e+01
3508 0 +1.224136028e+01 +4.814136028e+01 +4.814136028e+01
3612 0 +1.116464857e+01 +4.706464857e+01 +4.706464857e+01
3701 0 +1.087364966e+01 +4.677364966e+01 +4.677364966e+01
3742 0 +1.067308657e+01 +4.657308657e+01 +4.657308657e+01
3751 0 +9.328118283e+00 +4.522811828e+01 +4.522811828e+01
