% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.135168252e+05 +1.135527252e+05 +1.135527252e+05 -2.2881e+00 +1.1750e+00 -2.4319e+00 -3.6682e+00 -6.7699e-01
3 0 +4.075729669e+03 +4.111629669e+03 +4.111629669e+03 +1.0449e-01 -6.6884e-01 -1.2150e+00 +5.0155e+00 -4.6404e+00
9 0 +8.291916676e+01 +1.188191668e+02 +1.188191668e+02 -1.6077e+00 +8.4886e-01 +3.7909e+00 +1.6200e+00 -6.2896e+00
15 0 +7.436401458e+01 +1.102640146e+02 +1.102640146e+02 +3.8870e-01 +1.2459e+00 +1.0809e+00 +5.7844e+00 -4.0368e+00
23 0 +6.234953626e+01 +9.824953626e+01 +9.824953626e+01 +5.8169e-01 +1.8449e+00 +1.8917e+00 +5.8645e+00 -4.4568e+00
75 0 +5.538428359e+01 +9.128428359e+01 +9.128428359e+01 -1.5350e+00 +1.9389e+00 +2.4608e+00 +1.5361e+00 -3.9031e+00
81 0 +2.674631821e+01 +6.264631821e+01 +6.264631821e+01 +3.4756e-01 +1.3202e+00 +3.6229e+00 +1.4664e+00 -3.8160e+00
90 0 +1.711299762e+01 +5.301299762e+01 +5.301299762e+01 +1.0599e+00 +1.2681e+00 +3.5884e+00 +3.0794e+00 -3.3130e+00
94 0 +1.181178518e+01 +4.771178518e+01 +4.771178518e+01 +1.4123e+00 +1.6886e+00 +2.5829e+00 +3.7872e+00 -2.4254e+00
148 0 +6.095731361e+00 +4.199573136e+01 +4.199573136e+01 +1.7986e+00 +1.4308e+00 +2.0314e+00 +2.8342e+00 -2.1455e+00
163 0 +4.199034227e+00 +4.009903423e+01 +4.009903423e+01 +1.7750e+00 +1.7426e+00 +2.4564e+00 +3.2853e+00 -1.7831e+00
217 0 +2.776995161e+00 +3.867699516e+01 +3.867699516e+01 +2.1653e+00 +1.9417e+00 +2.3209e+00 +3.5033e+00 -1.5491e+00
252 0 +1.925753954e+00 +3.782575395e+01 +3.782575395e+01 +2.2921e+00 +2.0123e+00 +2.3636e+00 +3.3892e+00 -1.4473e+00
263 0 +1.900282477e+00 +3.780028248e+01 +3.780028248e+01 +2.3163e+00 +1.7795e+00 +2.4513e+00 +3.4146e+00 -1.7863e+00
271 0 +1.635241418e+00 +3.753524142e+01 +3.753524142e+01 +2.3673e+00 +1.7842e+00 +2.3305e+00 +3.1768e+00 -1.6336e+00
272 0 +1.590744747e+00 +3.749074475e+01 +3.749074475e+01 +2.3097e+00 +1.6865e+00 +2.5274e+00 +3.4883e+00 -1.7534e+00
274 0 +1.330221589e+00 +3.723022159e+01 +3.723022159e+01 +2.4731e+00 +1.7604e+00 +2.4004e+00 +3.4860e+00 -1.6476e+00
295 0 +1.122916259e+00 +3.702291626e+01 +3.702291626e+01 +2.4928e+00 +1.6988e+00 +2.5060e+00 +3.5713e+00 -1.6332e+00
318 0 +9.997675738e-01 +3.689976757e+01 +3.689976757e+01 +2.5233e+00 +1.7358e+00 +2.3859e+00 +3.5208e+00 -1.5798e+00
319 0 +7.742465605e-01 +3.667424656e+01 +3.667424656e+01 +2.5660e+00 +1.6784e+00 +2.4545e+00 +3.5193e+00 -1.5945e+00
337 0 +7.252516982e-01 +3.662525170e+01 +3.662525170e+01 +2.5410e+00 +1.5547e+00 +2.4939e+00 +3.4704e+00 -1.6161e+00
354 0 +6.980068368e-01 +3.659800684e+01 +3.659800684e+01 +2.5812e+00 +1.5232e+00 +2.5281e+00 +3.4549e+00 -1.6365e+00
357 0 +6.083882545e-01 +3.650838825e+01 +3.650838825e+01 +2.5642e+00 +1.4861e+00 +2.5485e+00 +3.4179e+00 -1.6047e+00
363 0 +4.874836504e-01 +3.638748365e+01 +3.638748365e+01 +2.6036e+00 +1.4851e+00 +2.4589e+00 +3.3819e+00 -1.5591e+00
369 0 +4.276515354e-01 +3.632765154e+01 +3.632765154e+01 +2.5632e+00 +1.2846e+00 +2.5002e+00 +3.3585e+00 -1.6387e+00
370 0 +3.734179984e-01 +3.627341800e+01 +3.627341800e+01 +2.6276e+00 +1.3151e+00 +2.5365e+00 +3.3788e+00 -1.6294e+00
385 0 +3.538073958e-01 +3.625380740e+01 +3.625380740e+01 +2.6352e+00 +1.0432e+00 +2.5839e+00 +3.3500e+00 -1.6916e+00
399 0 +3.190946561e-01 +3.621909466e+01 +3.621909466e+01 +2.5751e+00 +1.1949e+00 +2.5921e+00 +3.3456e+00 -1.6157e+00
417 0 +2.747860961e-01 +3.617478610e+01 +3.617478610e+01 +2.5775e+00 +1.1892e+00 +2.5537e+00 +3.3800e+00 -1.5655e+00
420 0 +1.928677397e-01 +3.609286774e+01 +3.609286774e+01 +2.6652e+00 +1.0252e+00 +2.6617e+00 +3.3616e+00 -1.6283e+00
421 0 +1.435645036e-01 +3.604356450e+01 +3.604356450e+01 +2.6408e+00 +1.1290e+00 +2.6369e+00 +3.3459e+00 -1.5383e+00
457 0 +1.321512630e-01 +3.603215126e+01 +3.603215126e+01 +2.7189e+00 +1.0640e+00 +2.5670e+00 +3.3949e+00 -1.5747e+00
467 0 +8.878485294e-02 +3.598878485e+01 +3.598878485e+01 +2.7193e+00 +1.1623e+00 +2.6011e+00 +3.4660e+00 -1.5485e+00
473 0 +8.198757064e-02 +3.598198757e+01 +3.598198757e+01 +2.7327e+00 +1.1420e+00 +2.5744e+00 +3.4663e+00 -1.5443e+00
475 0 +7.046374514e-02 +3.597046375e+01 +3.597046375e+01 +2.7075e+00 +1.0993e+00 +2.6351e+00 +3.4354e+00 -1.4997e+00
536 0 +6.574830906e-02 +3.596574831e+01 +3.596574831e+01 +2.7165e+00 +1.1969e+00 +2.5449e+00 +3.3994e+00 -1.4827e+00
541 0 +6.090757918e-02 +3.596090758e+01 +3.596090758e+01 +2.7534e+00 +1.1208e+00 +2.5849e+00 +3.4461e+00 -1.5349e+00
550 0 +5.269313307e-02 +3.595269313e+01 +3.595269313e+01 +2.7099e+00 +1.1403e+00 +2.6052e+00 +3.4541e+00 -1.4677e+00
559 0 +3.461153155e-02 +3.593461153e+01 +3.593461153e+01 +2.7211e+00 +1.1482e+00 +2.5668e+00 +3.4236e+00 -1.4611e+00
578 0 +2.962922036e-02 +3.592962922e+01 +3.592962922e+01 +2.7515e+00 +1.1637e+00 +2.5873e+00 +3.4521e+00 -1.4832e+00
587 0 +2.749002252e-02 +3.592749002e+01 +3.592749002e+01 +2.7470e+00 +1.1311e+00 +2.5670e+00 +3.4491e+00 -1.4708e+00
588 0 +2.384284047e-02 +3.592384284e+01 +3.592384284e+01 +2.7804e+00 +1.1385e+00 +2.5844e+00 +3.4865e+00 -1.4760e+00
596 0 +1.868904209e-02 +3.591868904e+01 +3.591868904e+01 +2.7355e+00 +1.1347e+00 +2.5856e+00 +3.4279e+00 -1.4502e+00
604 0 +1.754986746e-02 +3.591754987e+01 +3.591754987e+01 +2.7395e+00 +1.1322e+00 +2.5635e+00 +3.4132e+00 -1.4471e+00
619 0 +1.655130104e-02 +3.591655130e+01 +3.591655130e+01 +2.7694e+00 +1.1167e+00 +2.5640e+00 +3.4456e+00 -1.4599e+00
623 0 +1.465137577e-02 +3.591465138e+01 +3.591465138e+01 +2.7561e+00 +1.1148e+00 +2.5860e+00 +3.4464e+00 -1.4391e+00
629 0 +8.759688954e-03 +3.590875969e+01 +3.590875969e+01 +2.7593e+00 +1.0946e+00 +2.5853e+00 +3.4077e+00 -1.4559e+00
639 0 +8.626822292e-03 +3.590862682e+01 +3.590862682e+01 +2.7599e+00 +1.1443e+00 +2.5684e+00 +3.4198e+00 -1.4398e+00
642 0 +4.852828969e-03 +3.590485283e+01 +3.590485283e+01 +2.7596e+00 +1.1186e+00 +2.5881e+00 +3.4210e+00 -1.4457e+00
722 0 +4.702810398e-03 +3.590470281e+01 +3.590470281e+01 +2.7642e+00 +1.1227e+00 +2.5858e+00 +3.4369e+00 -1.4380e+00
