% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.616592594e+02 +1.961659259e+03 +1.961659259e+03 +4.5853e+00 -2.5214e+00 -2.0417e+00 +3.0225e+00 +1.2366e+00 +2.6370e+00 -4.1626e+00 +4.5804e+00 -1.9311e+00 +9.3796e-01 -1.7618e+00 -1.9209e+00 -1.4906e+00 -1.6604e+00 -2.1760e-01 +8.8469e-01 -1.0963e+00 +4.4129e+00 -4.1987e+00 +1.9576e+00
15 0 +8.944620048e+02 +1.894462005e+03 +1.894462005e+03 -1.5532e+00 +3.7936e+00 -3.5065e+00 +3.1022e+00 +3.1469e+00 +1.4363e+00 +3.8570e+00 -2.3485e+00 -2.8396e-01 -4.3870e+00 -3.6149e+00 -4.3928e+00 -3.9436e+00 -3.4749e+00 +1.9178e+00 -2.4410e+00 +1.8618e+00 -1.8413e+00 +2.5655e+00 -1.7249e+00
16 0 +8.579047202e+02 +1.857904720e+03 +1.857904720e+03 -3.4859e+00 +2.5013e+00 +2.6108e+00 +2.0225e+00 -2.5137e+00 +1.3298e+00 -4.6377e+00 +2.1742e+00 -6.7812e-01 -3.7235e+00 -9.8566e-02 -4.2605e+00 -4.1566e+00 +1.0829e+00 +4.8310e+00 -1.2378e+00 +3.4365e+00 +3.6980e+00 +1.9105e+00 -9.2607e-01
51 0 +7.522397431e+02 +1.752239743e+03 +1.752239743e+03 +1.6402e+00 +2.5013e+00 +2.6108e+00 +2.0225e+00 -2.5137e+00 +1.3298e+00 +2.3858e+00 +2.1742e+00 -1.4977e+00 -2.9023e+00 -1.0579e+00 -4.2605e+00 -4.1566e+00 +1.0829e+00 +4.8310e+00 +2.3598e-01 +3.4365e+00 +3.6980e+00 +1.9105e+00 -1.5609e+00
169 0 +6.453992070e+02 +1.645399207e+03 +1.645399207e+03 -1.5532e+00 +3.7936e+00 +5.0000e+00 +3.1022e+00 +3.1469e+00 -4.1133e-01 +3.8570e+00 -2.3485e+00 -2.8396e-01 -4.3870e+00 -1.1871e+00 -4.3928e+00 -1.8471e+00 -3.4749e+00 +3.5689e+00 -2.4410e+00 +1.8618e+00 -1.8413e+00 +2.5655e+00 -1.7249e+00
295 0 +5.542034076e+02 +1.554203408e+03 +1.554203408e+03 -2.9714e+00 +1.7532e+00 +3.1090e+00 +2.1106e+00 +3.0629e+00 +2.1835e+00 +8.3306e-01 +6.6688e-01 -1.8223e+00 -2.7255e+00 -5.0000e+00 -2.8091e+00 -4.7808e+00 -3.0739e+00 +2.8006e+00 +7.4728e-01 +6.7652e-01 +3.1978e+00 +5.4093e-01 -3.4784e-01
457 0 +5.068206873e+02 +1.506820687e+03 +1.506820687e+03 -2.0422e+00 +2.6619e+00 +4.1690e+00 +1.1951e+00 -1.1665e+00 +1.5206e+00 -1.0581e+00 +6.0154e-01 -1.0405e+00 -2.8916e+00 -5.0000e+00 -5.0000e+00 -2.8880e+00 -2.1840e+00 +5.0000e+00 +2.6713e+00 +1.1540e+00 +3.0504e+00 -1.3045e+00 -5.0000e+00
775 0 +4.997849817e+02 +1.499784982e+03 +1.499784982e+03 +6.6478e-01 +1.7532e+00 +5.0000e+00 +2.1106e+00 +3.0629e+00 -1.4179e+00 -3.6838e+00 -1.2849e-01 -1.8223e+00 -5.0000e+00 -5.0000e+00 -3.2458e+00 -4.7808e+00 -2.6098e+00 +5.0000e+00 +1.9457e+00 +7.6965e-01 +3.1978e+00 -2.9562e-01 -5.0000e+00
795 0 +4.458658595e+02 +1.445865860e+03 +1.445865860e+03 -1.1053e+00 +5.0000e+00 +1.0747e+00 +1.3155e+00 +1.6658e+00 -3.2242e+00 -3.7235e+00 +6.1345e-02 -3.2035e+00 +1.1020e+00 -4.1642e+00 +3.2916e-02 -3.5934e+00 +1.0742e+00 -7.3030e-01 +2.5438e+00 +1.7803e+00 -5.8925e-01 +1.3318e+00 -3.0980e+00
821 0 +4.202350380e+02 +1.420235038e+03 +1.420235038e+03 -5.4423e-02 +2.6637e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -8.4638e-01 -3.7727e+00 -4.0575e-01 -6.3080e-01 -5.0000e+00 -3.0973e+00 -2.5052e+00 +5.7929e-01 -1.6604e+00 +4.2955e+00 +5.0000e+00 +5.0000e+00 +4.7099e-01 +1.1444e+00 -8.5779e-01
