% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.218688020e+02 +7.244788020e+02 +7.244788020e+02 -1.2960e+00 +4.9178e+00 -1.5454e+00 -1.1975e+00 -2.5735e+00 -4.1189e+00 -2.5080e+00 +2.1067e+00 -4.8378e-01 +1.5949e+00 -2.0361e+00 +1.2729e+00 -7.8024e-02 -8.7083e-02 +3.9027e+00 +4.3698e-01 +4.9496e-01 +2.5506e+00 -1.9686e+00 +5.2897e-02
2 0 +5.334386879e+02 +6.360486879e+02 +6.360486879e+02 +1.9437e+00 +3.1693e+00 +3.2713e-01 +2.5857e-02 -2.1631e+00 -2.0662e+00 -7.9688e-01 +9.7263e-01 +1.1710e+00 -4.5158e-01 +5.5573e-01 +3.0321e+00 +3.7269e+00 +3.3226e+00 +2.6192e+00 +1.7404e+00 -2.0118e+00 +5.5196e-01 -1.5123e-01 -1.5902e+00
4 0 +4.990617030e+02 +6.016717030e+02 +6.016717030e+02 +1.2132e+00 +1.7696e-01 -2.2913e+00 -2.7380e-01 +2.5617e+00 -2.1810e+00 +1.2950e+00 -7.6357e-01 +1.5974e+00 -9.1167e-01 +1.7514e+00 -2.2230e+00 -2.3489e+00 +4.6548e+00 +1.7532e+00 +5.4008e-01 -2.0992e+00 +1.3663e+00 -1.1814e+00 -1.1090e+00
5 0 +4.771330417e+02 +5.797430417e+02 +5.797430417e+02 +8.5071e-01 +2.6564e+00 -3.4710e+00 -3.1780e-01 -2.3819e-01 +1.4365e+00 -2.8970e+00 -3.5592e+00 -2.0734e-01 -1.0107e+00 -3.6133e+00 -2.7032e-02 -1.3030e+00 -3.2468e+00 -3.6642e-01 -1.0909e+00 +3.7607e-01 +5.8742e-01 +5.5894e-02 +2.7262e+00
14 0 +4.499200600e+02 +5.525300600e+02 +5.525300600e+02 -1.4285e+00 -2.2552e+00 -3.5178e+00 +6.8760e-01 +5.3987e-01 -4.1629e-01 -5.6800e-01 -9.6891e-01 -8.9835e-01 -1.4404e+00 +1.7509e+00 +2.7665e-01 +1.5357e+00 -3.7461e+00 +1.8654e+00 -1.2263e+00 -2.2138e-01 +1.0560e+00 -2.6292e+00 -1.7983e-01
34 0 +3.809821231e+02 +4.835921231e+02 +4.835921231e+02 -1.9508e+00 -1.8919e-01 -3.2928e+00 +2.0086e+00 -6.7873e-01 -8.2510e-01 -9.9812e-01 -2.2428e+00 +5.7887e-01 -1.4072e+00 +6.3173e-01 +7.3140e-01 +3.7397e-01 -6.0421e-01 -1.0713e-01 -8.9301e-01 +7.8789e-01 +2.3347e+00 -2.6285e-01 +1.2046e+00
56 0 +3.650790360e+02 +4.676890360e+02 +4.676890360e+02 +8.5678e-01 -2.8954e-01 -2.0135e+00 +8.5137e-01 -2.5537e+00 -5.9075e-02 -2.7934e+00 +2.6166e-01 -1.6994e+00 +4.7027e-01 +1.6598e+00 -9.2156e-01 +2.3105e-01 +1.3300e+00 -1.0967e+00 +1.4513e+00 -2.9194e-01 +2.7947e+00 -1.7391e-01 +2.0869e+00
76 0 +3.155422351e+02 +4.181522351e+02 +4.181522351e+02 +8.0491e-01 +2.2767e+00 -1.9395e+00 +4.1307e+00 +4.6028e-01 +7.0432e-01 -4.0345e+00 +3.5115e-01 -1.2951e+00 +2.1308e+00 -9.1404e-01 -9.9211e-01 +1.6889e+00 +1.7030e+00 +2.9187e-01 +7.7567e-01 -3.5014e-01 +3.5148e-01 +1.1859e+00 +1.3215e+00
90 0 +3.015665344e+02 +4.041765344e+02 +4.041765344e+02 +2.3542e+00 +1.9946e+00 -1.6708e+00 +4.4629e-01 -1.7291e+00 -2.7850e-01 -2.4793e+00 -3.7681e-01 -2.1883e+00 +2.2480e-01 -1.8265e+00 -2.3515e+00 +1.0085e+00 +1.2097e+00 -3.5180e+00 +2.3367e-01 +8.7017e-02 +1.8484e-01 -7.2343e-01 -8.3144e-01
174 0 +2.702412236e+02 +3.728512236e+02 +3.728512236e+02 +2.2212e+00 +2.1854e+00 +1.4714e+00 +1.4514e+00 -1.4901e+00 -9.9798e-02 -7.5398e-01 -3.5387e+00 -3.2649e+00 +9.7893e-01 -9.2173e-01 -3.2486e+00 +3.8112e-01 +1.0163e+00 -9.4633e-01 +2.0052e-01 -1.3966e+00 -7.0366e-01 -2.8871e-01 -6.4168e-02
191 0 +2.434645374e+02 +3.460745374e+02 +3.460745374e+02 +1.3338e+00 +1.0071e+00 +7.4974e-01 +1.3426e+00 -9.7588e-01 -1.8458e-01 -1.8993e+00 -2.5121e+00 -2.1881e+00 +1.7966e+00 -1.9531e+00 +3.6480e-01 -9.0481e-01 +1.4130e+00 -7.1899e-01 -6.8643e-02 +6.0761e-01 -8.6017e-01 +1.9358e+00 -4.7833e-01
265 0 +2.381740205e+02 +3.407840205e+02 +3.407840205e+02 +1.2442e+00 +3.3437e+00 -1.4501e+00 +1.3648e+00 -1.5205e+00 -1.0631e+00 -1.3737e+00 -1.7346e+00 -6.4048e-01 +1.4845e+00 -1.7402e+00 -2.6409e+00 -8.0686e-01 -1.5092e+00 -9.0078e-01 -7.8029e-01 +4.5098e-01 -9.3228e-02 +9.1744e-01 +1.2190e+00
266 0 +2.240673292e+02 +3.266773292e+02 +3.266773292e+02 +9.4638e-01 +1.2204e+00 -1.1128e+00 +1.0125e+00 -2.9445e-01 -2.5298e-01 -2.1084e+00 -2.4142e-01 -7.6155e-01 +1.5837e-01 -1.2682e+00 -2.6405e+00 -6.7478e-01 -3.5768e-01 -7.6614e-01 -5.0316e-01 -1.2381e+00 -5.8481e-01 +1.7880e+00 -8.5900e-02
278 0 +2.198270329e+02 +3.224370329e+02 +3.224370329e+02 +8.0416e-01 +1.8247e+00 -1.2479e+00 +1.5607e+00 -1.2654e+00 +1.0952e-02 -9.6055e-01 -1.5714e+00 -1.0678e+00 -1.5794e-01 -9.1067e-01 -2.1064e+00 +2.6853e-01 -1.2426e-02 +8.7026e-03 -8.1781e-01 +3.1199e-01 +1.8706e-01 +1.4547e+00 +2.7233e-01
340 0 +2.065520700e+02 +3.091620700e+02 +3.091620700e+02 +1.5949e+00 +1.4471e+00 -1.8296e+00 +1.5154e+00 -2.0960e+00 -1.8789e-01 -1.7654e+00 -3.0536e+00 +6.2745e-02 +1.8044e+00 -6.1108e-01 +3.4138e-01 +7.8138e-01 -1.0062e-01 -2.4949e-01 -5.6733e-01 +4.6179e-01 -8.6365e-01 +1.3557e+00 +5.4454e-01
