% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.385134073e+04 +4.388724073e+04 +4.388724073e+04 +1.9259e-01 -9.6686e-02 -2.0716e-01 +7.6598e-02 -2.2095e-01
4 0 +3.734288198e+04 +3.737878198e+04 +3.737878198e+04 +1.0849e-01 -3.2750e-02 -4.3506e-02 +1.1836e-01 -3.1729e-01
6 0 +3.483156811e+04 +3.486746811e+04 +3.486746811e+04 +9.8822e-02 +3.8144e-01 -3.6098e-03 +7.6212e-02 -4.0688e-01
23 0 +3.421431844e+04 +3.425021844e+04 +3.425021844e+04 +1.0849e-01 -3.2750e-02 -1.5109e-01 +4.0999e-01 -3.1729e-01
42 0 +3.276161334e+04 +3.279751334e+04 +3.279751334e+04 -1.8317e-02 +1.5987e-01 +7.7538e-02 +3.3148e-01 -5.2771e-01
51 0 +3.164350621e+04 +3.167940621e+04 +3.167940621e+04 -1.8317e-02 +2.6084e-02 +7.5680e-03 +3.3148e-01 -6.0322e-01
73 0 +1.820994368e+04 +1.824584368e+04 +1.824584368e+04 -7.9350e-02 +2.6212e-01 -1.5367e-01 +4.8538e-01 -9.7631e-01
93 0 +1.789516087e+04 +1.793106087e+04 +1.793106087e+04 -2.6854e-01 +2.2020e-01 -1.3244e-01 +1.5681e-01 -1.2516e+00
106 0 +1.287795039e+04 +1.291385039e+04 +1.291385039e+04 +8.5322e-03 +3.8618e-01 -1.1482e-01 +4.3354e-01 -1.4908e+00
115 0 +8.710758505e+03 +8.746658505e+03 +8.746658505e+03 +8.5322e-03 +3.4852e-01 -1.1482e-01 +7.1555e-01 -1.4908e+00
137 0 +3.650466117e+03 +3.686366117e+03 +3.686366117e+03 -6.5423e-01 +2.4575e-01 -3.2944e-01 +1.0254e+00 -1.8047e+00
145 0 +8.326677223e+02 +8.685677223e+02 +8.685677223e+02 -6.5423e-01 +2.4575e-01 -1.3802e-01 +8.9724e-01 -2.2814e+00
170 0 +5.417450690e+01 +9.007450690e+01 +9.007450690e+01 -7.7655e-02 -2.5041e-01 +2.4129e-01 +1.2171e+00 -2.4973e+00
189 0 +4.553066097e+01 +8.143066097e+01 +8.143066097e+01 -4.5718e-01 +1.2824e+00 +5.6092e-01 +1.3333e+00 -2.9141e+00
235 0 +4.340037890e+01 +7.930037890e+01 +7.930037890e+01 -8.3322e-02 +3.3935e-02 +7.0254e-01 +1.1812e+00 -2.6751e+00
301 0 +3.697951326e+01 +7.287951326e+01 +7.287951326e+01 +3.2786e-01 +7.1400e-01 +2.2827e+00 +1.1664e+00 -4.3949e+00
304 0 +2.418138533e+01 +6.008138533e+01 +6.008138533e+01 +9.5086e-01 +7.8705e-01 +1.6046e+00 +2.1760e+00 -3.5708e+00
333 0 +1.986038014e+01 +5.576038014e+01 +5.576038014e+01 +1.8012e+00 +9.6154e-01 +2.2099e+00 +3.6396e+00 -3.7851e+00
362 0 +1.231360007e+01 +4.821360007e+01 +4.821360007e+01 +1.6580e+00 +1.6977e+00 +2.6475e+00 +3.4357e+00 -3.1611e+00
684 0 +1.214801972e+00 +3.711480197e+01 +3.711480197e+01 +2.3824e+00 +1.1099e+00 +2.7841e+00 +3.4407e+00 -1.7426e+00
