% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.122848993e+05 +9.124340493e+05 +9.124340493e+05
14 0 +7.727923381e+05 +7.729414881e+05 +7.729414881e+05
17 0 +7.373238095e+05 +7.374729595e+05 +7.374729595e+05
48 0 +5.147289226e+05 +5.148780726e+05 +5.148780726e+05
161 0 +1.223471215e+05 +1.224962715e+05 +1.224962715e+05
162 0 +1.142287797e+05 +1.143779297e+05 +1.143779297e+05
164 0 +1.099001581e+05 +1.100493081e+05 +1.100493081e+05
336 0 +1.031030878e+05 +1.032522378e+05 +1.032522378e+05
348 0 +1.005051683e+05 +1.006543183e+05 +1.006543183e+05
515 0 +9.443646515e+04 +9.458561515e+04 +9.458561515e+04
522 0 +8.298194316e+04 +8.313109316e+04 +8.313109316e+04
691 0 +8.033707918e+04 +8.048622918e+04 +8.048622918e+04
863 0 +7.746777649e+04 +7.761692649e+04 +7.761692649e+04
865 0 +7.166415671e+04 +7.181330671e+04 +7.181330671e+04
1037 0 +7.078088262e+04 +7.093003262e+04 +7.093003262e+04
1042 0 +6.762452328e+04 +6.777367328e+04 +6.777367328e+04
1221 0 +6.537581169e+04 +6.552496169e+04 +6.552496169e+04
1222 0 +6.215200731e+04 +6.230115731e+04 +6.230115731e+04
1394 0 +5.867377703e+04 +5.882292703e+04 +5.882292703e+04
1564 0 +5.531485122e+04 +5.546400122e+04 +5.546400122e+04
1738 0 +5.402112981e+04 +5.417027981e+04 +5.417027981e+04
1745 0 +5.195274407e+04 +5.210189407e+04 +5.210189407e+04
1750 0 +5.128412838e+04 +5.143327838e+04 +5.143327838e+04
1912 0 +4.976204249e+04 +4.991119249e+04 +4.991119249e+04
1922 0 +4.448988864e+04 +4.463903864e+04 +4.463903864e+04
2087 0 +4.353878225e+04 +4.368793225e+04 +4.368793225e+04
2099 0 +4.136407287e+04 +4.151322287e+04 +4.151322287e+04
2263 0 +3.818765085e+04 +3.833680085e+04 +3.833680085e+04
2269 0 +3.610851144e+04 +3.625766144e+04 +3.625766144e+04
2622 0 +3.293023453e+04 +3.307938453e+04 +3.307938453e+04
2791 0 +2.999747929e+04 +3.014662929e+04 +3.014662929e+04
2961 0 +2.926050192e+04 +2.940965192e+04 +2.940965192e+04
3136 0 +2.845750612e+04 +2.860665612e+04 +2.860665612e+04
3138 0 +2.803152368e+04 +2.818067368e+04 +2.818067368e+04
3144 0 +2.614196824e+04 +2.629111824e+04 +2.629111824e+04
3316 0 +2.401617900e+04 +2.416532900e+04 +2.416532900e+04
3493 0 +1.934777541e+04 +1.949692541e+04 +1.949692541e+04
3661 0 +1.567416429e+04 +1.582331429e+04 +1.582331429e+04
4189 0 +1.153857706e+04 +1.168772706e+04 +1.168772706e+04
4369 0 +1.128895603e+04 +1.143810603e+04 +1.143810603e+04
4374 0 +1.079531201e+04 +1.094446201e+04 +1.094446201e+04
4712 0 +1.069816629e+04 +1.084731629e+04 +1.084731629e+04
4886 0 +7.940093359e+03 +8.089243359e+03 +8.089243359e+03
5594 0 +6.347636529e+03 +6.496786529e+03 +6.496786529e+03
6290 0 +6.108836414e+03 +6.257986414e+03 +6.257986414e+03
6299 0 +5.714542815e+03 +5.863692815e+03 +5.863692815e+03
6461 0 +5.018893609e+03 +5.168043609e+03 +5.168043609e+03
6643 0 +4.704562129e+03 +4.853712129e+03 +4.853712129e+03
6998 0 +3.589131965e+03 +3.738281965e+03 +3.738281965e+03
7161 0 +3.296436676e+03 +3.445586676e+03 +3.445586676e+03
8036 0 +1.795340941e+03 +1.944490941e+03 +1.944490941e+03
10499 0 +1.628667098e+03 +1.777817098e+03 +1.777817098e+03
10500 0 +1.599065814e+03 +1.748215814e+03 +1.748215814e+03
10670 0 +1.480725209e+03 +1.629875209e+03 +1.629875209e+03
10844 0 +1.424152503e+03 +1.573302503e+03 +1.573302503e+03
11196 0 +1.193502356e+03 +1.342652356e+03 +1.342652356e+03
12248 0 +1.087003040e+03 +1.236153040e+03 +1.236153040e+03
12595 0 +9.568411158e+02 +1.105991116e+03 +1.105991116e+03
12764 0 +7.658791973e+02 +9.150291973e+02 +9.150291973e+02
12768 0 +6.982745239e+02 +8.474245239e+02 +8.474245239e+02
13814 0 +6.231235124e+02 +7.722735124e+02 +7.722735124e+02
14347 0 +5.494879917e+02 +6.986379917e+02 +6.986379917e+02
15045 0 +5.114030607e+02 +6.605530607e+02 +6.605530607e+02
15213 0 +4.742312521e+02 +6.233812521e+02 +6.233812521e+02
15389 0 +4.513937507e+02 +6.005437507e+02 +6.005437507e+02
16088 0 +4.188861663e+02 +5.680361663e+02 +5.680361663e+02
16100 0 +4.109267586e+02 +5.600767586e+02 +5.600767586e+02
16268 0 +4.026469546e+02 +5.517969546e+02 +5.517969546e+02
16444 0 +3.814385141e+02 +5.305885141e+02 +5.305885141e+02
16618 0 +3.603445963e+02 +5.094945963e+02 +5.094945963e+02
16974 0 +3.404494281e+02 +4.895994281e+02 +4.895994281e+02
17136 0 +3.282318484e+02 +4.773818484e+02 +4.773818484e+02
17493 0 +3.218793340e+02 +4.710293340e+02 +4.710293340e+02
17500 0 +2.757893541e+02 +4.249393541e+02 +4.249393541e+02
17673 0 +2.457451998e+02 +3.948951998e+02 +3.948951998e+02
18012 0 +2.423680458e+02 +3.915180458e+02 +3.915180458e+02
18722 0 +2.375410164e+02 +3.866910164e+02 +3.866910164e+02
18897 0 +2.224398339e+02 +3.715898339e+02 +3.715898339e+02
19590 0 +2.179661395e+02 +3.671161395e+02 +3.671161395e+02
19762 0 +2.128269729e+02 +3.619769729e+02 +3.619769729e+02
20114 0 +1.941254719e+02 +3.432754719e+02 +3.432754719e+02
20650 0 +1.904985296e+02 +3.396485296e+02 +3.396485296e+02
21000 0 +1.811053371e+02 +3.302553371e+02 +3.302553371e+02
22397 0 +1.769893590e+02 +3.261393590e+02 +3.261393590e+02
22916 0 +1.709849677e+02 +3.201349677e+02 +3.201349677e+02
23097 0 +1.657467583e+02 +3.148967583e+02 +3.148967583e+02
23266 0 +1.601522505e+02 +3.093022505e+02 +3.093022505e+02
23439 0 +1.542966286e+02 +3.034466286e+02 +3.034466286e+02
23611 0 +1.459949877e+02 +2.951449877e+02 +2.951449877e+02
24140 0 +1.417293450e+02 +2.908793450e+02 +2.908793450e+02
24324 0 +1.376953802e+02 +2.868453802e+02 +2.868453802e+02
26418 0 +1.322298281e+02 +2.813798281e+02 +2.813798281e+02
26596 0 +1.297092780e+02 +2.788592780e+02 +2.788592780e+02
28525 0 +1.274132002e+02 +2.765632002e+02 +2.765632002e+02
28688 0 +1.255514558e+02 +2.747014558e+02 +2.747014558e+02
30971 0 +1.229897650e+02 +2.721397650e+02 +2.721397650e+02
35516 0 +1.201185255e+02 +2.692685255e+02 +2.692685255e+02
44966 0 +1.174615190e+02 +2.666115190e+02 +2.666115190e+02
51263 0 +1.147522745e+02 +2.639022745e+02 +2.639022745e+02
53722 0 +1.121209676e+02 +2.612709676e+02 +2.612709676e+02
