% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.454173867e+02 +3.480273867e+02 +3.480273867e+02 -6.7452e-01 +4.3754e-01 +2.7492e+00 +6.6077e-01 +1.4387e+00 +1.3460e+00 -1.3426e+00 -2.8150e+00 -5.8811e-01 +1.5215e+00
3 0 +2.290375944e+02 +3.316475944e+02 +3.316475944e+02 +1.8644e+00 +2.9834e+00 +3.2075e+00 -1.4956e+00 +2.7861e-01 -1.0377e+00 +2.0225e+00 +2.2670e+00 +1.5828e+00 +7.2073e-01
9 0 +1.976403297e+02 +3.002503297e+02 +3.002503297e+02 -1.1747e+00 +3.6863e-01 +1.5450e+00 -9.0785e-01 +1.3750e+00 -2.1344e-01 +2.3946e-02 -7.2312e-03 +2.0335e+00 -7.0462e-01
13 0 +1.581536954e+02 +2.607636954e+02 +2.607636954e+02 -2.2579e-01 -2.1063e+00 -2.0720e-01 -4.2242e-01 +2.8427e+00 +9.1861e-01 +8.3769e-01 -7.1742e-01 +2.9249e+00 -8.7335e-01
20 0 +1.475143770e+02 +2.501243770e+02 +2.501243770e+02 -5.0367e-01 +1.5530e+00 +4.9790e-01 -2.3296e-01 -2.2186e-01 -3.0122e+00 +6.9792e-01 +1.5623e+00 -6.5978e-01 +1.4273e+00
61 0 +1.411571109e+02 +2.437671109e+02 +2.437671109e+02 +9.2683e-01 +3.3003e+00 +4.1335e-01 +2.8540e-01 -4.3471e-01 -1.3733e+00 -1.3540e+00 -1.5198e-01 -1.1241e-01 -3.0540e+00
75 0 +1.191684772e+02 +2.217784772e+02 +2.217784772e+02 +1.6200e+00 +1.8499e+00 -3.8546e-01 -8.3436e-01 -5.3599e-01 -1.6143e+00 -2.1025e+00 +1.6768e-01 -1.2532e+00 -8.2203e-01
82 0 +1.121516954e+02 +2.147616954e+02 +2.147616954e+02 +1.3521e+00 +3.0656e+00 +1.2875e+00 -9.9486e-01 +1.9024e+00 -1.6183e+00 -2.0745e-01 +1.2533e+00 -7.2527e-01 -1.2792e-01
108 0 +9.196555191e+01 +1.945755519e+02 +1.945755519e+02 +2.1376e+00 +3.0157e+00 +5.4134e-01 -1.0837e+00 +2.2998e+00 -1.7362e+00 -1.1386e+00 +1.1866e+00 -1.9880e+00 -1.1130e+00
141 0 +7.193539491e+01 +1.745453949e+02 +1.745453949e+02 +9.5443e-01 +1.2509e+00 +1.5122e+00 -1.8083e+00 +1.6592e+00 -2.3610e+00 -2.0549e+00 +1.3135e+00 +5.5643e-02 -1.6005e+00
