% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.678623776e+07 +9.678561665e+07 +9.678561665e+07 +6.5636e-01 -1.6167e+00 +3.2010e-01 +1.0823e+00 +1.4479e+00 +5.1456e-01 -5.6721e-01 -1.0689e+00 -5.4155e-01 +5.6665e-01
11 0 +8.496605540e+07 +8.496543429e+07 +8.496543429e+07 -3.5083e+00 +2.1809e+00 +1.9462e+00 -3.3682e+00 +3.0594e+00 +7.3227e-01 -1.8434e-02 +3.9669e-01 -4.6202e-01 -1.7482e+00
14 0 +4.339024978e+07 +4.338962867e+07 +4.338962867e+07 -1.1115e-01 +1.4071e+00 -1.5750e+00 -2.2787e+00 +3.1749e+00 -1.5357e-01 -1.0827e+00 +3.0439e+00 +1.2182e+00 +1.1084e+00
23 0 +3.692568309e+07 +3.692506198e+07 +3.692506198e+07 -2.1778e+00 +2.2784e+00 +1.1993e-01 -1.0475e-01 +1.3373e+00 -1.6341e+00 +1.9845e+00 +1.9385e+00 -6.8121e-01 -7.8118e-01
27 0 +3.030793322e+07 +3.030731211e+07 +3.030731211e+07 -4.3274e-01 +2.8573e+00 -1.6924e+00 -2.0919e+00 +5.1268e+00 +7.0354e-01 +1.1303e+00 -5.2332e-01 +1.4744e+00 +5.9339e-01
31 0 +2.346852782e+07 +2.346790671e+07 +2.346790671e+07 -9.5376e-01 +4.5503e+00 +1.4780e-02 -3.0664e+00 +1.3887e+00 -8.2838e-01 +4.0509e+00 -3.9493e-01 +2.8266e-01 +7.9214e-01
32 0 +1.991570468e+07 +1.991508357e+07 +1.991508357e+07 +4.8829e-02 +1.7778e+00 +5.7149e-01 -2.6955e+00 +7.1934e-03 -2.2532e+00 -4.6943e-01 -7.2762e-01 -4.1675e-01 -8.7668e-01
42 0 +1.777302026e+07 +1.777239915e+07 +1.777239915e+07 -1.1619e+00 +4.2271e+00 +2.1515e+00 -2.0190e+00 +3.3356e-01 -3.0073e+00 +7.0705e-01 +8.3101e-01 +2.3955e+00 +1.8117e+00
51 0 +1.458852457e+07 +1.458790346e+07 +1.458790346e+07 +2.5755e-01 +5.8669e+00 +1.5913e+00 -5.9321e+00 +1.2873e-01 -2.3639e+00 +2.5063e+00 -6.1407e-02 +3.3772e-01 -8.0849e-02
76 0 +1.282286258e+07 +1.282224147e+07 +1.282224147e+07 -3.5487e-01 +5.6964e+00 +2.7696e-01 -5.7261e+00 -2.3546e+00 -1.2920e+00 +2.0319e+00 +1.8471e-01 +2.3652e+00 -2.1800e-01
105 0 +1.064727294e+07 +1.064665183e+07 +1.064665183e+07 +1.0561e+00 +5.8201e+00 -3.0480e-01 -3.5046e+00 +1.0343e+00 -1.0115e+00 +1.3575e-01 -1.2708e+00 +2.3299e+00 -3.3455e-02
125 0 +5.794873848e+06 +5.794252738e+06 +5.794252738e+06 +1.0084e-01 +2.9131e+00 +3.2946e-01 -3.4124e+00 -1.5470e-01 -8.8265e-01 +4.5722e-01 -1.6872e-01 +2.3733e+00 -6.0224e-01
164 0 +4.328164180e+06 +4.327543070e+06 +4.327543070e+06 -2.1377e-02 +4.3050e+00 -8.7157e-01 -3.7154e+00 -7.7822e-01 -2.4330e+00 +6.4006e-01 -1.6977e+00 +2.1092e+00 -6.9402e-01
190 0 +1.961473996e+06 +1.960852886e+06 +1.960852886e+06 -1.8429e-01 +3.2435e+00 +1.0973e+00 -4.1711e+00 -1.2911e+00 -2.2814e+00 +8.6175e-01 -1.2460e+00 +6.7381e-01 +2.7624e-01
211 0 +6.709343767e+05 +6.703132667e+05 +6.703132667e+05 -8.2601e-01 +4.0885e+00 +7.8717e-01 -4.2988e+00 -4.3059e-01 -2.4955e+00 +1.1082e+00 -1.0487e+00 +9.6296e-01 -4.0515e-01
281 0 +6.161035063e+05 +6.154823963e+05 +6.154823963e+05 -4.7774e-01 +3.9452e+00 +5.0970e-01 -4.3034e+00 -1.4570e+00 -2.3670e+00 +1.4894e+00 -6.8809e-01 +1.2837e+00 -6.3357e-01
297 0 +5.162820759e+05 +5.156609659e+05 +5.156609659e+05 -7.9328e-01 +4.0925e+00 +4.8076e-01 -4.1508e+00 -1.3131e+00 -1.8742e+00 +1.7106e+00 -9.1710e-01 +1.2537e+00 -2.5200e-01
299 0 +4.169616835e+05 +4.163405735e+05 +4.163405735e+05 -4.3232e-01 +3.6660e+00 +4.1973e-01 -3.9305e+00 -1.3722e+00 -2.1206e+00 +1.7359e+00 -9.6640e-01 +7.2648e-01 -6.3831e-02
314 0 +3.299830884e+05 +3.293619784e+05 +3.293619784e+05 -5.5000e-01 +4.0309e+00 +4.1346e-01 -3.8779e+00 -4.1596e-01 -1.9147e+00 +1.2518e+00 -4.4067e-01 +1.0433e+00 -1.4138e-01
337 0 +1.840026566e+05 +1.833815466e+05 +1.833815466e+05 -7.7641e-01 +3.8089e+00 +6.0277e-01 -3.9166e+00 -1.0182e+00 -2.5861e+00 +1.5528e+00 -8.9950e-01 +1.0156e+00 -4.9126e-01
375 0 +1.501404363e+05 +1.495193263e+05 +1.495193263e+05 -8.2737e-01 +3.8687e+00 +4.5911e-01 -3.8874e+00 -9.7842e-01 -2.3292e+00 +1.7820e+00 -8.7319e-01 +9.9372e-01 -4.7608e-01
391 0 +1.244925493e+05 +1.238714393e+05 +1.238714393e+05 -6.8355e-01 +4.0414e+00 +7.4092e-01 -3.9020e+00 -1.2717e+00 -2.3073e+00 +1.5900e+00 -6.8455e-01 +9.9660e-01 -3.2047e-01
401 0 +1.062485047e+05 +1.056273947e+05 +1.056273947e+05 -6.3618e-01 +3.9149e+00 +6.0663e-01 -3.8754e+00 -1.1220e+00 -2.2544e+00 +1.6007e+00 -6.4010e-01 +1.0345e+00 -2.3174e-01
421 0 +8.481798230e+04 +8.419687230e+04 +8.419687230e+04 -7.1553e-01 +3.7763e+00 +6.7113e-01 -3.9481e+00 -1.0846e+00 -2.3859e+00 +1.5216e+00 -7.8010e-01 +9.7921e-01 -1.6822e-01
464 0 +4.738350727e+04 +4.676239727e+04 +4.676239727e+04 -7.9041e-01 +3.9658e+00 +5.0412e-01 -3.9832e+00 -8.9880e-01 -2.2810e+00 +1.4024e+00 -7.9860e-01 +1.0405e+00 -4.0001e-01
479 0 +4.587081206e+04 +4.524970206e+04 +4.524970206e+04 -7.5337e-01 +3.9874e+00 +4.3807e-01 -3.9103e+00 -1.0428e+00 -2.3438e+00 +1.5299e+00 -7.1753e-01 +9.1149e-01 -4.4256e-01
481 0 +2.818988832e+04 +2.756877832e+04 +2.756877832e+04 -8.2528e-01 +3.9347e+00 +5.6367e-01 -3.9352e+00 -9.6182e-01 -2.4340e+00 +1.4760e+00 -7.6296e-01 +9.1612e-01 -3.1907e-01
502 0 +2.067811742e+04 +2.005700742e+04 +2.005700742e+04 -7.8511e-01 +4.0168e+00 +5.2519e-01 -3.8990e+00 -8.9617e-01 -2.3381e+00 +1.4819e+00 -7.1014e-01 +8.8605e-01 -3.2872e-01
525 0 +1.988769377e+04 +1.926658377e+04 +1.926658377e+04 -7.9417e-01 +3.9758e+00 +4.1715e-01 -3.8205e+00 -8.7614e-01 -2.3318e+00 +1.4999e+00 -7.4494e-01 +9.1579e-01 -3.3992e-01
526 0 +1.890012526e+04 +1.827901526e+04 +1.827901526e+04 -8.1655e-01 +3.8840e+00 +4.3647e-01 -3.8369e+00 -8.1831e-01 -2.2516e+00 +1.4940e+00 -7.1921e-01 +9.3292e-01 -2.5911e-01
528 0 +1.612934554e+04 +1.550823554e+04 +1.550823554e+04 -7.9513e-01 +3.9158e+00 +5.1681e-01 -3.9238e+00 -9.6857e-01 -2.2679e+00 +1.5776e+00 -7.1042e-01 +8.9581e-01 -2.8277e-01
543 0 +1.450850315e+04 +1.388739315e+04 +1.388739315e+04 -8.3204e-01 +3.9654e+00 +5.1496e-01 -3.9526e+00 -8.9433e-01 -2.2588e+00 +1.5246e+00 -7.0523e-01 +8.8874e-01 -2.1144e-01
557 0 +7.737138457e+03 +7.116028457e+03 +7.116028457e+03 -7.9825e-01 +3.9178e+00 +4.9592e-01 -3.9687e+00 -9.7669e-01 -2.3289e+00 +1.5605e+00 -7.8458e-01 +9.2743e-01 -2.4284e-01
570 0 +6.486917086e+03 +5.865807086e+03 +5.865807086e+03 -7.8274e-01 +3.9052e+00 +4.4862e-01 -3.9383e+00 -9.8287e-01 -2.3390e+00 +1.5294e+00 -7.9232e-01 +8.8672e-01 -2.6294e-01
587 0 +3.679030297e+03 +3.057920297e+03 +3.057920297e+03 -8.1559e-01 +4.0032e+00 +3.8123e-01 -3.9492e+00 -8.7812e-01 -2.2755e+00 +1.4986e+00 -7.3657e-01 +9.5962e-01 -2.4453e-01
619 0 +3.394434232e+03 +2.773324232e+03 +2.773324232e+03 -8.0003e-01 +3.9690e+00 +4.4515e-01 -3.9405e+00 -8.8599e-01 -2.3152e+00 +1.4916e+00 -7.4735e-01 +9.5396e-01 -2.3325e-01
627 0 +2.816725200e+03 +2.195615200e+03 +2.195615200e+03 -8.0375e-01 +3.9561e+00 +3.5524e-01 -3.9313e+00 -8.5329e-01 -2.2425e+00 +1.4829e+00 -7.7103e-01 +9.5035e-01 -2.9401e-01
672 0 +2.704842984e+03 +2.083732984e+03 +2.083732984e+03 -7.8154e-01 +3.9522e+00 +4.0307e-01 -3.9294e+00 -8.5362e-01 -2.2808e+00 +1.4718e+00 -7.4518e-01 +9.2173e-01 -2.3928e-01
689 0 +1.748113478e+03 +1.127003478e+03 +1.127003478e+03 -7.9790e-01 +3.9704e+00 +3.7021e-01 -3.9210e+00 -8.1763e-01 -2.2482e+00 +1.4501e+00 -7.4952e-01 +9.5060e-01 -2.5502e-01
712 0 +1.022881431e+03 +4.017714308e+02 +4.017714308e+02 -8.0443e-01 +3.9809e+00 +3.9228e-01 -3.9142e+00 -8.2689e-01 -2.2608e+00 +1.4841e+00 -7.3930e-01 +9.3409e-01 -2.6834e-01
716 0 +7.612063586e+02 +1.400963586e+02 +1.400963586e+02 -8.1149e-01 +3.9714e+00 +3.5340e-01 -3.9063e+00 -7.8437e-01 -2.2489e+00 +1.4742e+00 -7.4584e-01 +9.5585e-01 -2.8893e-01
724 0 +6.471292935e+02 +2.601929345e+01 +2.601929345e+01 -8.1993e-01 +3.9845e+00 +3.5231e-01 -3.9104e+00 -7.6439e-01 -2.2349e+00 +1.4703e+00 -7.4046e-01 +9.7850e-01 -2.7885e-01
736 0 +6.211408580e+02 +3.085797610e-02 +3.085797610e-02 -8.1631e-01 +3.9786e+00 +3.7666e-01 -3.9205e+00 -8.1386e-01 -2.2562e+00 +1.4853e+00 -7.4292e-01 +9.5086e-01 -2.9098e-01
746 0 +5.207764866e+02 -1.003335134e+02 -1.003335134e+02 -8.2096e-01 +3.9813e+00 +3.4719e-01 -3.8991e+00 -7.9763e-01 -2.2519e+00 +1.4680e+00 -7.5089e-01 +9.6054e-01 -2.7776e-01
751 0 +3.657904357e+02 -2.553195643e+02 -2.553195643e+02 -8.1682e-01 +3.9792e+00 +3.6324e-01 -3.9106e+00 -8.1423e-01 -2.2518e+00 +1.4760e+00 -7.4926e-01 +9.5175e-01 -2.8087e-01
3505 0 +3.495796784e+02 -2.715303216e+02 -2.715303216e+02 -1.0173e+00 +4.0025e+00 -1.3882e-01 -3.6461e+00 -2.6967e-02 -1.9746e+00 +1.2838e+00 -7.6113e-01 +1.3133e+00 -3.7982e-01
4246 0 +2.916844656e+02 -3.294255344e+02 -3.294255344e+02 -1.0938e+00 +3.9990e+00 -2.7646e-01 -3.5638e+00 +2.0733e-01 -1.8973e+00 +1.2313e+00 -7.7207e-01 +1.4204e+00 -4.0788e-01
7981 0 +2.154356461e+02 -4.056743539e+02 -4.056743539e+02 -1.5138e+00 +3.9596e+00 -1.5963e+00 -2.7544e+00 +2.5945e+00 -8.3810e-01 +7.9888e-01 -8.2281e-01 +2.7101e+00 -5.7992e-01
10965 0 +1.202034996e+02 -5.009065004e+02 -5.009065004e+02 -9.6838e-01 +3.9915e+00 +7.2228e-04 -3.7142e+00 -2.2405e-01 -2.0124e+00 +1.3284e+00 -7.5708e-01 +1.2399e+00 -3.4169e-01
26075 0 +1.057926709e+02 -5.153173291e+02 -5.153173291e+02 -1.2214e+00 +3.9938e+00 -6.4188e-01 -3.3761e+00 +7.8548e-01 -1.6784e+00 +1.1248e+00 -7.9771e-01 +1.6833e+00 -4.6178e-01
52300 0 +1.030626027e+02 -5.180473973e+02 -5.180473973e+02 -1.2758e+00 +3.9965e+00 -7.9378e-01 -3.2820e+00 +1.0604e+00 -1.5641e+00 +1.0714e+00 -8.0418e-01 +1.8175e+00 -4.8032e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.035286608e+08 +1.035284060e+08 +1.035284060e+08 +6.3009e-01 +2.4517e+00 +7.6400e-01 +2.8402e+00 -3.0309e-01 +3.3162e+00 -1.9643e+00 +2.9548e+00 -1.0000e+00 +3.7057e+00
