% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.419121604e+01 +1.149712160e+02 +1.149712160e+02 +2.7170e+00 -7.2632e-01 -1.3272e+00 -1.2117e+00 +6.8521e-01 -2.2017e-01 -9.0999e-01 -1.2189e+00 -1.4403e+00 +2.0871e+00 +3.7027e+00 -4.5463e-02 -1.2633e+00 +2.1612e+00 +3.2957e+00 -4.6854e-01 -1.4916e+00 -9.3426e-01 +1.1640e-01 +1.9321e+00
60 0 +7.248738218e+01 +1.132673822e+02 +1.132673822e+02 +4.5651e+00 -7.6141e-01 -9.4478e-01 +3.3437e+00 +2.0022e+00 -4.2169e-01 +3.8651e+00 +1.2349e-01 +3.1645e+00 +1.9490e+00 +4.5780e-01 -1.4755e+00 -1.2000e+00 -1.2612e+00 +1.5898e+00 -3.4510e+00 -3.3267e+00 +6.6311e-01 +1.1903e+00 +3.7056e+00
71 0 +7.019097043e+01 +1.109709704e+02 +1.109709704e+02 +7.0989e-01 -2.0371e+00 +1.3828e-01 +3.8510e-02 +2.2870e+00 +5.3058e+00 +1.4076e+00 +2.9653e+00 +5.1448e-01 -1.0695e+00 +5.4185e-01 +4.5365e-01 -3.5835e+00 -3.0805e+00 +8.9998e-01 -1.9915e+00 -7.1674e-01 +3.3253e-02 -5.4875e-01 +1.7577e+00
86 0 +6.831373536e+01 +1.090937354e+02 +1.090937354e+02 +2.2653e+00 -2.1182e+00 -2.4789e+00 -8.5215e-01 +1.4347e+00 +7.6379e-01 +1.2691e+00 -9.1691e-02 +2.9357e+00 -6.4952e-01 +5.1651e-01 -1.8472e+00 -1.9901e+00 -1.6133e+00 +1.4568e+00 -1.5729e+00 +1.5990e+00 +1.3636e+00 +2.0330e+00 +1.6140e+00
103 0 +6.403627804e+01 +1.048162780e+02 +1.048162780e+02 +2.6609e+00 -3.3888e+00 -3.3278e+00 -1.2018e+00 -9.1311e-01 +4.8310e-01 +2.4840e+00 -2.4901e+00 +6.8677e-01 +6.1120e-01 +1.2073e+00 -9.0909e-01 -4.4143e-01 -2.2331e+00 +9.9965e-01 -3.4995e+00 -1.8155e+00 +2.1678e+00 +2.9122e+00 -1.0576e+00
147 0 +5.712924017e+01 +9.790924017e+01 +9.790924017e+01 +2.7621e+00 -2.6025e+00 -2.8499e+00 -1.2024e+00 +4.6332e-01 +4.9261e-02 +1.9031e+00 -2.3114e+00 +3.0828e+00 +1.2954e+00 +1.9236e+00 -2.7804e+00 -1.3264e+00 -3.7585e+00 +7.6432e-01 -4.9159e+00 +1.4307e-03 +2.7263e+00 +2.1381e+00 +1.5147e+00
157 0 +5.451062426e+01 +9.529062426e+01 +9.529062426e+01 +4.6159e+00 -1.8959e+00 -4.3779e+00 -1.2054e+00 +2.4308e+00 +1.7366e+00 +1.2161e+00 -1.0326e+00 +3.2335e+00 +1.5209e+00 +2.5299e+00 -1.3794e+00 -1.6581e+00 -3.6967e+00 +8.5787e-01 -2.6616e+00 -2.2459e+00 +1.8365e+00 +2.2901e+00 +2.5264e+00
182 0 +3.864617938e+01 +7.942617938e+01 +7.942617938e+01 +4.0093e+00 -3.3281e+00 -3.9853e+00 -5.0202e-01 -1.8475e-01 +6.1414e-01 +1.6581e+00 -1.8799e+00 +2.6330e+00 -4.5460e-01 +2.7990e+00 -1.5706e+00 -3.5716e-01 -2.6287e+00 +5.4730e-01 -3.9988e+00 -2.2694e+00 +5.7269e-01 +1.7477e+00 +7.9140e-01
227 0 +3.287512191e+01 +7.365512191e+01 +7.365512191e+01 +5.0487e+00 -2.5029e+00 -3.0663e+00 -2.4651e-01 -7.8692e-01 -5.8162e-01 +2.9194e+00 -1.3189e+00 +4.3194e+00 -3.6837e-01 +2.6448e+00 -1.0246e+00 +1.3106e-01 -3.4665e+00 +5.4193e-01 -3.9849e+00 -1.7297e+00 +4.5235e-01 +1.8725e+00 +3.1620e+00
287 0 +2.927259140e+01 +7.005259140e+01 +7.005259140e+01 +3.2148e+00 -3.4366e+00 -3.4769e+00 -1.6208e+00 +2.0651e-01 +1.2986e+00 +3.8449e+00 -1.0583e+00 +3.3725e+00 -3.3295e-01 +2.8521e+00 -1.5591e+00 +6.6051e-01 -4.2603e+00 +1.2153e+00 -2.8075e+00 -2.3626e+00 +2.0919e+00 +2.3523e+00 +2.5179e+00
