% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.497830505e+02 +4.427230505e+02 +4.427230505e+02 +4.9042e+00 -3.0256e+00 +4.4162e+00 +3.3774e+00 +2.0679e+00
2 0 +3.851878306e+01 +1.314587831e+02 +1.314587831e+02 +5.4525e-01 +1.8858e+00 -5.0657e-01 -3.6497e+00 -4.9360e+00
39 0 +1.272809565e+01 +1.056680956e+02 +1.056680956e+02 +1.4126e-01 +1.6920e+00 -6.6890e-01 -7.0599e-01 -2.3543e+00
525 0 +1.165259592e+01 +1.045925959e+02 +1.045925959e+02 +7.8673e-01 +8.0460e-01 +1.3286e+00 +4.7821e+00 +1.8649e+00
537 0 +3.908360177e+00 +9.684836018e+01 +9.684836018e+01 -1.8287e-01 +1.9079e+00 +8.3962e-01 +5.0000e+00 +3.3971e+00
1317 0 +3.583561230e+00 +9.652356123e+01 +9.652356123e+01 +1.0726e-01 -1.6643e-01 +1.4129e+00 +5.0000e+00 +4.0393e+00
2437 0 +2.919736551e+00 +9.585973655e+01 +9.585973655e+01 -2.0527e-01 +1.9422e-02 +7.9662e-01 +5.0000e+00 +4.0393e+00
2833 0 +2.238707064e+00 +9.517870706e+01 +9.517870706e+01 -9.5062e-02 -1.3108e-02 +4.5812e-01 +3.4854e+00 +2.9754e+00
2843 0 +1.997327461e+00 +9.493732746e+01 +9.493732746e+01 -9.2901e-02 +5.3815e-01 +5.9171e-01 +4.4092e+00 +2.9328e+00
2883 0 +1.691450697e+00 +9.463145070e+01 +9.463145070e+01 -9.2901e-02 +5.3815e-01 +5.9171e-01 +3.9355e+00 +2.9328e+00
3233 0 +1.254856606e+00 +9.419485661e+01 +9.419485661e+01 -1.5121e-01 +3.7867e-01 +4.5812e-01 +3.4854e+00 +2.9754e+00
3313 0 +9.153421169e-01 +9.385534212e+01 +9.385534212e+01 -1.5121e-01 +3.7867e-01 +3.4312e-01 +3.4854e+00 +2.9754e+00
3723 0 +7.375701830e-01 +9.367757018e+01 +9.367757018e+01 -9.2901e-02 +8.8464e-01 +5.9171e-01 +3.9355e+00 +2.6586e+00
5113 0 +5.755972927e-01 +9.351559729e+01 +9.351559729e+01 -1.5121e-01 +3.7867e-01 +5.3814e-01 +3.2869e+00 +2.5310e+00
5357 0 +4.067164323e-01 +9.334671643e+01 +9.334671643e+01 -2.4316e-01 +4.6907e-01 +3.9783e-01 +3.0462e+00 +2.5166e+00
