% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.339567362e+02 +2.134367362e+02 +2.134367362e+02 -1.3711e+00 +2.8547e+00 +8.4924e-02 -3.9005e+00 -4.4946e+00 -4.9744e+00 +4.2525e+00 -2.7477e+00 +2.5480e+00 -1.2650e+00
4 0 +5.546934263e+01 +1.349493426e+02 +1.349493426e+02 +1.4830e-02 +2.9283e+00 -8.1969e-01 -2.4983e+00 -6.3424e-02 +2.3248e+00 +6.5783e-01 -5.0240e-02 +1.2071e+00 -2.9511e+00
69 0 +5.147576478e+01 +1.309557648e+02 +1.309557648e+02 +1.1643e+00 +2.0099e+00 -7.0048e-01 +5.4699e-01 -2.0798e+00 -1.2620e+00 -4.1608e+00 -2.3795e-01 +1.3234e+00 +1.4400e-01
131 0 +3.686983629e+01 +1.163498363e+02 +1.163498363e+02 +5.3922e-01 +2.5496e+00 +1.4625e+00 +9.3433e-01 -4.6516e-01 +5.3238e-01 +8.1191e-01 -1.9683e+00 -3.7187e+00 -1.3741e+00
161 0 +2.193879883e+01 +1.014187988e+02 +1.014187988e+02 +4.8692e-01 -2.1822e+00 +2.4037e-01 +6.1248e-01 -1.7546e+00 -6.5366e-01 -3.1923e+00 -2.2735e+00 -2.6011e+00 -2.9602e+00
189 0 +1.702128357e+01 +9.650128357e+01 +9.650128357e+01 +1.3469e+00 +2.0099e+00 -7.0048e-01 +5.4699e-01 -2.0798e+00 +2.0145e-01 -1.7821e+00 -2.3795e-01 -1.7547e+00 -2.3027e+00
333 0 +1.577176259e+01 +9.525176259e+01 +9.525176259e+01 +1.7346e+00 -1.7430e+00 -1.0763e+00 +1.4910e+00 -1.9412e+00 +1.4913e+00 +5.7982e-01 -1.2064e+00 -3.4670e+00 -6.6931e-01
389 0 +1.382853719e+01 +9.330853719e+01 +9.330853719e+01 +1.3469e+00 -2.1982e+00 -7.0048e-01 +5.4699e-01 -2.0798e+00 +4.5136e-01 +2.2968e+00 -1.2725e+00 -1.7547e+00 -1.8247e+00
411 0 +1.152802465e+01 +9.100802465e+01 +9.100802465e+01 +5.9710e-01 -2.7440e+00 -1.3640e+00 +1.4060e+00 -3.5212e+00 +1.0567e+00 +8.1191e-01 -1.9855e+00 -2.3784e+00 -1.9208e+00
459 0 +1.040054528e+01 +8.988054528e+01 +8.988054528e+01 +9.7306e-01 -2.0928e+00 -2.0590e+00 +7.5075e-01 -1.7349e+00 +1.0745e+00 +3.8911e-01 -2.9815e-01 -1.9613e-01 -1.6250e+00
