% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.877643562e+01 +1.101264356e+02 +1.101264356e+02 +4.1250e+00 +4.0111e+00 -3.4116e+00 +2.8700e+00 -2.5262e-01
12 0 +2.983103049e+01 +1.011810305e+02 +1.011810305e+02 -2.7624e+00 +3.5906e+00 +4.3519e-01 -2.2588e+00 +2.8642e+00
14 0 +2.511525134e+01 +9.646525134e+01 +9.646525134e+01 +1.6826e+00 -1.1143e-01 +2.6536e+00 +3.9040e+00 -6.9793e-01
6938 0 +2.294422291e+01 +9.429422291e+01 +9.429422291e+01 +1.4641e+00 -1.2440e+00 +1.4175e-01 -7.3176e-01 +1.1181e+00
6943 0 +2.186941904e+01 +9.321941904e+01 +9.321941904e+01 +9.8246e-01 -9.0249e-01 +2.7821e-01 -1.2738e-01 +1.0948e+00
6965 0 +1.743303694e+01 +8.878303694e+01 +8.878303694e+01 +1.1083e+00 -9.2858e-01 +1.7032e-01 -1.0931e+00 +9.5486e-01
6970 0 +1.522502165e+01 +8.657502165e+01 +8.657502165e+01 +1.3341e+00 -7.8780e-01 +1.7005e-02 -6.6091e-01 +7.2519e-01
7049 0 +1.460156334e+01 +8.595156334e+01 +8.595156334e+01 +1.4665e+00 -1.0617e+00 +3.8073e-01 -8.5854e-01 +4.0116e-01
7189 0 +1.372792797e+01 +8.507792797e+01 +8.507792797e+01 +1.2558e+00 -8.0478e-01 +4.8647e-01 -1.1242e+00 +4.9051e-01
7190 0 +1.315053756e+01 +8.450053756e+01 +8.450053756e+01 +1.2290e+00 -7.6799e-01 +4.1425e-01 -1.1140e+00 +2.1993e-01
7217 0 +8.439599950e+00 +7.978959995e+01 +7.978959995e+01 +1.1460e+00 -7.8689e-01 +6.1453e-01 -1.3197e+00 +3.7301e-01
7249 0 +7.757253714e+00 +7.910725371e+01 +7.910725371e+01 +1.0496e+00 -7.3419e-01 +4.9007e-01 -1.6379e+00 +8.4009e-01
7357 0 +5.122253050e+00 +7.647225305e+01 +7.647225305e+01 +1.5607e+00 -1.0631e+00 +8.7319e-02 -1.7320e+00 +8.2806e-01
7360 0 +3.695919305e+00 +7.504591931e+01 +7.504591931e+01 +1.0778e+00 -7.6919e-01 +7.2444e-01 -2.3582e+00 +7.5367e-01
7894 0 +3.189551107e+00 +7.453955111e+01 +7.453955111e+01 +1.2526e+00 -9.6546e-01 +3.4745e-01 -1.7097e+00 +1.1045e+00
7947 0 +2.986131419e+00 +7.433613142e+01 +7.433613142e+01 +1.1156e+00 -9.0925e-01 +3.6445e-01 -1.5947e+00 +1.0995e+00
7952 0 +2.819903529e+00 +7.416990353e+01 +7.416990353e+01 +1.2387e+00 -9.6134e-01 +3.7728e-01 -1.7141e+00 +1.1051e+00
8001 0 +2.444576672e+00 +7.379457667e+01 +7.379457667e+01 +1.0096e+00 -8.7434e-01 +3.3171e-01 -1.5411e+00 +1.0674e+00
8113 0 +2.084329455e+00 +7.343432945e+01 +7.343432945e+01 +1.1883e+00 -9.2638e-01 +3.9067e-01 -1.6719e+00 +1.0339e+00
8203 0 +1.705160655e+00 +7.305516065e+01 +7.305516065e+01 +1.1539e+00 -8.4581e-01 +4.3174e-01 -1.8705e+00 +9.4678e-01
8313 0 +1.696725506e+00 +7.304672551e+01 +7.304672551e+01 +1.1751e+00 -8.7713e-01 +4.0991e-01 -1.7717e+00 +9.6047e-01
