% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.507649184e+06 +1.507798334e+06 +1.507798334e+06
6 0 +8.681930848e+05 +8.683422348e+05 +8.683422348e+05
11 0 +6.250919349e+05 +6.252410849e+05 +6.252410849e+05
81 0 +5.981543886e+05 +5.983035386e+05 +5.983035386e+05
189 0 +5.817555815e+05 +5.819047315e+05 +5.819047315e+05
225 0 +3.594153108e+05 +3.595644608e+05 +3.595644608e+05
409 0 +3.449960350e+05 +3.451451850e+05 +3.451451850e+05
545 0 +3.238942728e+05 +3.240434228e+05 +3.240434228e+05
563 0 +2.937865008e+05 +2.939356508e+05 +2.939356508e+05
643 0 +2.830201321e+05 +2.831692821e+05 +2.831692821e+05
703 0 +2.409004531e+05 +2.410496031e+05 +2.410496031e+05
707 0 +2.387764480e+05 +2.389255980e+05 +2.389255980e+05
717 0 +1.726171602e+05 +1.727663102e+05 +1.727663102e+05
757 0 +1.522288082e+05 +1.523779582e+05 +1.523779582e+05
957 0 +1.110816249e+05 +1.112307749e+05 +1.112307749e+05
1147 0 +1.004200513e+05 +1.005692013e+05 +1.005692013e+05
1183 0 +6.939989265e+04 +6.954904265e+04 +6.954904265e+04
1571 0 +6.760403510e+04 +6.775318510e+04 +6.775318510e+04
1627 0 +6.351528031e+04 +6.366443031e+04 +6.366443031e+04
1651 0 +4.986289023e+04 +5.001204023e+04 +5.001204023e+04
1935 0 +4.871957185e+04 +4.886872185e+04 +4.886872185e+04
1987 0 +4.150431758e+04 +4.165346758e+04 +4.165346758e+04
1993 0 +3.887916961e+04 +3.902831961e+04 +3.902831961e+04
2027 0 +2.840847844e+04 +2.855762844e+04 +2.855762844e+04
2141 0 +2.802248327e+04 +2.817163327e+04 +2.817163327e+04
2261 0 +2.670092453e+04 +2.685007453e+04 +2.685007453e+04
2315 0 +2.094865250e+04 +2.109780250e+04 +2.109780250e+04
2355 0 +1.953867762e+04 +1.968782762e+04 +1.968782762e+04
2395 0 +1.628127405e+04 +1.643042405e+04 +1.643042405e+04
2661 0 +1.229381900e+04 +1.244296900e+04 +1.244296900e+04
2771 0 +9.817306897e+03 +9.966456897e+03 +9.966456897e+03
2951 0 +7.332804138e+03 +7.481954138e+03 +7.481954138e+03
3257 0 +6.663938043e+03 +6.813088043e+03 +6.813088043e+03
3519 0 +6.176392788e+03 +6.325542788e+03 +6.325542788e+03
3559 0 +5.563759916e+03 +5.712909916e+03 +5.712909916e+03
3599 0 +5.227816478e+03 +5.376966478e+03 +5.376966478e+03
3821 0 +3.478893200e+03 +3.628043200e+03 +3.628043200e+03
3861 0 +3.348952852e+03 +3.498102852e+03 +3.498102852e+03
4547 0 +2.975328280e+03 +3.124478280e+03 +3.124478280e+03
4579 0 +2.724389596e+03 +2.873539596e+03 +2.873539596e+03
4627 0 +2.402008038e+03 +2.551158038e+03 +2.551158038e+03
4797 0 +2.188959759e+03 +2.338109759e+03 +2.338109759e+03
4955 0 +1.645200395e+03 +1.794350395e+03 +1.794350395e+03
5403 0 +1.355245239e+03 +1.504395239e+03 +1.504395239e+03
5563 0 +1.347792479e+03 +1.496942479e+03 +1.496942479e+03
5769 0 +1.313957957e+03 +1.463107957e+03 +1.463107957e+03
5809 0 +1.283680929e+03 +1.432830929e+03 +1.432830929e+03
5821 0 +1.140340234e+03 +1.289490234e+03 +1.289490234e+03
5919 0 +1.031288396e+03 +1.180438396e+03 +1.180438396e+03
6217 0 +9.317909545e+02 +1.080940954e+03 +1.080940954e+03
6441 0 +8.693065325e+02 +1.018456532e+03 +1.018456532e+03
6479 0 +7.741355717e+02 +9.232855717e+02 +9.232855717e+02
6565 0 +7.267003756e+02 +8.758503756e+02 +8.758503756e+02
6801 0 +6.089487136e+02 +7.580987136e+02 +7.580987136e+02
6953 0 +6.014289813e+02 +7.505789813e+02 +7.505789813e+02
6961 0 +4.552861174e+02 +6.044361174e+02 +6.044361174e+02
7929 0 +4.419111151e+02 +5.910611151e+02 +5.910611151e+02
7969 0 +3.627673994e+02 +5.119173994e+02 +5.119173994e+02
8445 0 +3.520537792e+02 +5.012037792e+02 +5.012037792e+02
8509 0 +3.394371715e+02 +4.885871715e+02 +4.885871715e+02
8619 0 +3.140530519e+02 +4.632030519e+02 +4.632030519e+02
8833 0 +3.039990836e+02 +4.531490836e+02 +4.531490836e+02
8835 0 +2.847477554e+02 +4.338977554e+02 +4.338977554e+02
8985 0 +2.673861553e+02 +4.165361553e+02 +4.165361553e+02
9203 0 +2.546353728e+02 +4.037853728e+02 +4.037853728e+02
9207 0 +1.942467273e+02 +3.433967273e+02 +3.433967273e+02
9723 0 +1.572597803e+02 +3.064097803e+02 +3.064097803e+02
10083 0 +1.518759796e+02 +3.010259796e+02 +3.010259796e+02
10165 0 +1.501576327e+02 +2.993076327e+02 +2.993076327e+02
10173 0 +1.382384990e+02 +2.873884990e+02 +2.873884990e+02
10363 0 +1.368566888e+02 +2.860066888e+02 +2.860066888e+02
10573 0 +1.346371115e+02 +2.837871115e+02 +2.837871115e+02
10941 0 +1.311644315e+02 +2.803144315e+02 +2.803144315e+02
10959 0 +1.265487054e+02 +2.756987054e+02 +2.756987054e+02
