% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.408356849e+01 -9.259164315e+02 -9.259164315e+02 -2.2438e-01 -2.9744e-01 +4.3232e-02 +1.9084e-01 -2.3730e-01 +9.8841e-02 -1.7050e-01 +3.9164e-01 +3.2287e-01 +1.1642e-04
4 0 +7.369686198e+01 -9.263031380e+02 -9.263031380e+02 -1.4973e-01 +2.6705e-01 -4.4941e-01 +1.9661e-01 +1.5078e-01 -6.8849e-02 -5.7212e-01 +3.7059e-01 +9.4808e-02 +7.3491e-02
53 0 +7.112577745e+01 -9.288742226e+02 -9.288742226e+02 +3.6876e-01 +2.8190e-01 +2.1990e-02 +3.3919e-01 +4.5267e-01 -2.6279e-01 -5.9909e-02 +3.4540e-01 +2.8186e-01 -1.1199e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.104608780e+01 +1.081046088e+03 +1.081046088e+03 +1.3792e-01 -3.7657e-02 +3.7305e-01 -5.5270e-02 +1.8373e-01 +1.0505e-01 -4.0695e-02 -1.2480e-01 +1.6259e-01 +1.7550e-01
2 0 +8.013737617e+01 +1.080137376e+03 +1.080137376e+03 -3.1486e-01 -1.3957e-01 +2.1346e-01 -1.3213e-01 +1.0230e-01 -8.4440e-02 +1.5353e-01 -3.4337e-01 +9.8649e-02 -6.6376e-02
39 0 +7.867635326e+01 +1.078676353e+03 +1.078676353e+03 -4.4687e-01 -8.9472e-02 -2.2653e-01 -2.8844e-01 -2.5370e-01 -1.1979e-01 +1.3587e-01 +8.3994e-02 -5.8343e-02 +6.8829e-02
55 0 +7.722246411e+01 +1.077222464e+03 +1.077222464e+03 -5.6565e-01 +1.7248e-01 -2.2720e-01 -7.5771e-01 -4.3858e-01 +1.3162e-01 +8.1062e-02 -3.6354e-02 -1.7270e-01 +2.6215e-02
105 0 +7.579754858e+01 +1.075797549e+03 +1.075797549e+03 -9.2198e-01 -2.3440e-01 -5.9788e-02 -9.6973e-01 -3.8575e-01 -7.3088e-02 +4.6237e-01 -2.0051e-01 +2.0134e-01 +3.9561e-01
174 0 +7.411874997e+01 +1.074118750e+03 +1.074118750e+03 -7.5823e-01 +2.1454e-01 +3.5067e-02 -5.0972e-01 -4.9634e-01 -4.3465e-01 +4.8148e-01 +1.4055e-01 -7.0759e-01 +5.1073e-01
213 0 +6.946212333e+01 +1.069462123e+03 +1.069462123e+03 -6.9422e-01 -2.2688e-02 +4.1930e-01 -3.1399e-01 -9.1097e-01 -5.9728e-01 +7.9051e-01 -2.7796e-01 -3.0184e-01 +5.8936e-01
251 0 +6.824310174e+01 +1.068243102e+03 +1.068243102e+03 -9.5946e-01 +7.1154e-02 +2.9345e-01 -2.1580e-01 -1.0435e+00 -6.1675e-01 +7.8926e-01 -2.4743e-01 -2.3370e-01 +7.9681e-01
252 0 +6.656178960e+01 +1.066561790e+03 +1.066561790e+03 -9.7137e-01 +3.7040e-01 +3.3015e-01 -4.4461e-01 -1.6645e+00 -1.0133e+00 +4.9861e-01 -1.1883e-01 -3.1276e-01 +6.0178e-01
338 0 +6.490296880e+01 +1.064902969e+03 +1.064902969e+03 -5.2518e-01 +7.6799e-02 +2.2291e-01 -3.1617e-01 -1.3452e+00 -1.4005e+00 +5.1691e-01 -5.8028e-02 -3.3702e-01 +6.6269e-01
