% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.572327303e+02 +5.367127303e+02 +5.367127303e+02
2 0 +3.033975839e+02 +3.828775839e+02 +3.828775839e+02
3 0 +2.453470181e+02 +3.248270181e+02 +3.248270181e+02
21 0 +2.211626482e+02 +3.006426482e+02 +3.006426482e+02
42 0 +1.818950898e+02 +2.613750898e+02 +2.613750898e+02
77 0 +1.571719014e+02 +2.366519014e+02 +2.366519014e+02
87 0 +1.350608567e+02 +2.145408567e+02 +2.145408567e+02
103 0 +1.226165822e+02 +2.020965822e+02 +2.020965822e+02
124 0 +1.041140497e+02 +1.835940497e+02 +1.835940497e+02
160 0 +8.406348434e+01 +1.635434843e+02 +1.635434843e+02
194 0 +7.882086651e+01 +1.583008665e+02 +1.583008665e+02
202 0 +7.702098123e+01 +1.565009812e+02 +1.565009812e+02
224 0 +7.189617034e+01 +1.513761703e+02 +1.513761703e+02
228 0 +6.138397708e+01 +1.408639771e+02 +1.408639771e+02
263 0 +5.645637279e+01 +1.359363728e+02 +1.359363728e+02
276 0 +5.352883419e+01 +1.330088342e+02 +1.330088342e+02
330 0 +4.636505024e+01 +1.258450502e+02 +1.258450502e+02
364 0 +3.595051047e+01 +1.154305105e+02 +1.154305105e+02
434 0 +2.948034925e+01 +1.089603493e+02 +1.089603493e+02
445 0 +2.325195616e+01 +1.027319562e+02 +1.027319562e+02
486 0 +1.948255598e+01 +9.896255598e+01 +9.896255598e+01
557 0 +1.811304787e+01 +9.759304787e+01 +9.759304787e+01
572 0 +1.698767884e+01 +9.646767884e+01 +9.646767884e+01
594 0 +1.380535789e+01 +9.328535789e+01 +9.328535789e+01
598 0 +1.212283567e+01 +9.160283567e+01 +9.160283567e+01
661 0 +1.184224165e+01 +9.132224165e+01 +9.132224165e+01
669 0 +1.035360321e+01 +8.983360321e+01 +8.983360321e+01
696 0 +1.018077599e+01 +8.966077599e+01 +8.966077599e+01
710 0 +9.828427359e+00 +8.930842736e+01 +8.930842736e+01
714 0 +9.077847691e+00 +8.855784769e+01 +8.855784769e+01
717 0 +8.716136756e+00 +8.819613676e+01 +8.819613676e+01
724 0 +8.270002735e+00 +8.775000274e+01 +8.775000274e+01
731 0 +7.949074597e+00 +8.742907460e+01 +8.742907460e+01
746 0 +7.705570447e+00 +8.718557045e+01 +8.718557045e+01
747 0 +6.879628383e+00 +8.635962838e+01 +8.635962838e+01
778 0 +5.357566052e+00 +8.483756605e+01 +8.483756605e+01
786 0 +4.536506130e+00 +8.401650613e+01 +8.401650613e+01
801 0 +3.875028651e+00 +8.335502865e+01 +8.335502865e+01
835 0 +3.655069708e+00 +8.313506971e+01 +8.313506971e+01
855 0 +3.431608816e+00 +8.291160882e+01 +8.291160882e+01
916 0 +3.062006247e+00 +8.254200625e+01 +8.254200625e+01
923 0 +2.520833544e+00 +8.200083354e+01 +8.200083354e+01
975 0 +2.350829018e+00 +8.183082902e+01 +8.183082902e+01
1006 0 +2.088974486e+00 +8.156897449e+01 +8.156897449e+01
1098 0 +1.516711023e+00 +8.099671102e+01 +8.099671102e+01
1129 0 +1.395823836e+00 +8.087582384e+01 +8.087582384e+01
1143 0 +1.328319115e+00 +8.080831911e+01 +8.080831911e+01
1185 0 +1.083903364e+00 +8.056390336e+01 +8.056390336e+01
1195 0 +1.041259661e+00 +8.052125966e+01 +8.052125966e+01
1201 0 +8.904042123e-01 +8.037040421e+01 +8.037040421e+01
1252 0 +8.281968181e-01 +8.030819682e+01 +8.030819682e+01
1257 0 +7.591398816e-01 +8.023913988e+01 +8.023913988e+01
1308 0 +7.499228143e-01 +8.022992281e+01 +8.022992281e+01
1309 0 +5.779561913e-01 +8.005795619e+01 +8.005795619e+01
1397 0 +5.648237940e-01 +8.004482379e+01 +8.004482379e+01
1400 0 +5.367619770e-01 +8.001676198e+01 +8.001676198e+01
1418 0 +4.557625589e-01 +7.993576256e+01 +7.993576256e+01
1435 0 +3.996078933e-01 +7.987960789e+01 +7.987960789e+01
1441 0 +3.601728279e-01 +7.984017283e+01 +7.984017283e+01
1466 0 +3.157134824e-01 +7.979571348e+01 +7.979571348e+01
1497 0 +2.990184178e-01 +7.977901842e+01 +7.977901842e+01
1500 0 +2.849801293e-01 +7.976498013e+01 +7.976498013e+01
1504 0 +1.640880547e-01 +7.964408805e+01 +7.964408805e+01
1696 0 +1.494969113e-01 +7.962949691e+01 +7.962949691e+01
1714 0 +1.439091706e-01 +7.962390917e+01 +7.962390917e+01
1717 0 +1.188981985e-01 +7.959889820e+01 +7.959889820e+01
1768 0 +8.624871096e-02 +7.956624871e+01 +7.956624871e+01
1804 0 +8.212416854e-02 +7.956212417e+01 +7.956212417e+01
1807 0 +6.578016288e-02 +7.954578016e+01 +7.954578016e+01
1855 0 +6.364620943e-02 +7.954364621e+01 +7.954364621e+01
1863 0 +5.826260478e-02 +7.953826260e+01 +7.953826260e+01
1905 0 +5.728878291e-02 +7.953728878e+01 +7.953728878e+01
1918 0 +5.355645355e-02 +7.953355645e+01 +7.953355645e+01
1928 0 +4.745720230e-02 +7.952745720e+01 +7.952745720e+01
1948 0 +4.504632447e-02 +7.952504632e+01 +7.952504632e+01
1968 0 +3.600389779e-02 +7.951600390e+01 +7.951600390e+01
1999 0 +3.242494141e-02 +7.951242494e+01 +7.951242494e+01
2018 0 +3.046897791e-02 +7.951046898e+01 +7.951046898e+01
2021 0 +2.669668141e-02 +7.950669668e+01 +7.950669668e+01
2033 0 +2.073050886e-02 +7.950073051e+01 +7.950073051e+01
2062 0 +1.757258680e-02 +7.949757259e+01 +7.949757259e+01
2167 0 +1.357499854e-02 +7.949357500e+01 +7.949357500e+01
2198 0 +1.299232957e-02 +7.949299233e+01 +7.949299233e+01
2213 0 +1.179879471e-02 +7.949179879e+01 +7.949179879e+01
2234 0 +9.489676733e-03 +7.948948968e+01 +7.948948968e+01
2310 0 +8.833898422e-03 +7.948883390e+01 +7.948883390e+01
2324 0 +8.593413041e-03 +7.948859341e+01 +7.948859341e+01
2347 0 +8.186256353e-03 +7.948818626e+01 +7.948818626e+01
2350 0 +7.279810211e-03 +7.948727981e+01 +7.948727981e+01
2367 0 +6.800704474e-03 +7.948680070e+01 +7.948680070e+01
2369 0 +6.600362972e-03 +7.948660036e+01 +7.948660036e+01
2372 0 +6.184157722e-03 +7.948618416e+01 +7.948618416e+01
2403 0 +5.973525370e-03 +7.948597353e+01 +7.948597353e+01
2405 0 +5.609638221e-03 +7.948560964e+01 +7.948560964e+01
2406 0 +5.166615828e-03 +7.948516662e+01 +7.948516662e+01
2432 0 +4.821719856e-03 +7.948482172e+01 +7.948482172e+01
2440 0 +3.627326038e-03 +7.948362733e+01 +7.948362733e+01
2451 0 +3.520174756e-03 +7.948352017e+01 +7.948352017e+01
2480 0 +3.316873604e-03 +7.948331687e+01 +7.948331687e+01
