% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.587555168e+03 +2.587555168e+03 +2.587555168e+03 -1.6960e+00 +1.1305e+00 -3.2962e+00 -3.7611e+00 -2.5481e+00
2 0 +7.360153430e+02 +1.736015343e+03 +1.736015343e+03 -1.2088e+00 -3.3079e+00 -3.8713e+00 +2.1219e+00 +2.4117e-01
3 0 +4.872128619e+02 +1.487212862e+03 +1.487212862e+03 -2.1278e+00 +4.3492e+00 -1.1455e+00 +7.5897e-01 +4.0920e+00
6 0 +1.319094212e+02 +1.131909421e+03 +1.131909421e+03 -3.3106e+00 +7.8909e-01 +4.5283e+00 +1.5812e+00 +1.1008e+00
12 0 +8.532982338e+01 +1.085329823e+03 +1.085329823e+03 -4.5477e-01 +2.7438e+00 +3.9797e+00 +4.9573e+00 +3.0815e+00
303 0 +4.505721356e+01 +1.045057214e+03 +1.045057214e+03 -3.1623e-01 +3.6665e+00 +2.4558e+00 +3.6003e+00 +1.6531e+00
442 0 +4.447871018e+01 +1.044478710e+03 +1.044478710e+03 -3.3249e+00 +2.5540e+00 +1.9096e+00 +3.7644e+00 +4.0187e+00
582 0 +4.069432382e+01 +1.040694324e+03 +1.040694324e+03 -1.8285e+00 +3.4675e+00 +2.8064e+00 +4.6950e+00 +3.3747e+00
722 0 +3.311212699e+01 +1.033112127e+03 +1.033112127e+03 -2.4263e+00 +2.0382e+00 +3.9219e+00 +4.2807e+00 +4.1462e+00
753 0 +2.184028759e+01 +1.021840288e+03 +1.021840288e+03 -1.9562e+00 +2.7458e+00 +3.2440e+00 +4.0169e+00 +4.2045e+00
1260 0 +1.811454567e+01 +1.018114546e+03 +1.018114546e+03 -3.0485e+00 +3.0404e+00 +4.6078e+00 +3.1260e+00 +1.9368e+00
1813 0 +1.488889141e+01 +1.014888891e+03 +1.014888891e+03 -2.1183e+00 +3.2188e+00 +3.6074e+00 +3.4732e+00 +3.3140e+00
1818 0 +1.239150627e+01 +1.012391506e+03 +1.012391506e+03 -2.1442e+00 +3.1450e+00 +3.7696e+00 +3.4920e+00 +3.3172e+00
1848 0 +1.046149835e+01 +1.010461498e+03 +1.010461498e+03 -2.1122e+00 +3.2107e+00 +3.7073e+00 +3.5428e+00 +3.2438e+00
1953 0 +9.364466308e+00 +1.009364466e+03 +1.009364466e+03 -2.1164e+00 +3.1635e+00 +3.7107e+00 +3.5249e+00 +3.2682e+00
1958 0 +7.782659553e+00 +1.007782660e+03 +1.007782660e+03 -2.0510e+00 +3.1916e+00 +3.6779e+00 +3.5046e+00 +3.2453e+00
2015 0 +4.800649613e+00 +1.004800650e+03 +1.004800650e+03 -2.0599e+00 +3.2089e+00 +3.7544e+00 +3.4888e+00 +3.2536e+00
2098 0 +4.600439003e+00 +1.004600439e+03 +1.004600439e+03 -2.0398e+00 +3.2191e+00 +3.7336e+00 +3.5155e+00 +3.2565e+00
2182 0 +4.294819290e+00 +1.004294819e+03 +1.004294819e+03 -2.0166e+00 +3.1936e+00 +3.7303e+00 +3.5103e+00 +3.2531e+00
