% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.189696157e+02 +6.661961567e+01 +6.661961567e+01
5 0 +1.039867974e+02 +5.163679741e+01 +5.163679741e+01
14 0 +9.433514851e+01 +4.198514851e+01 +4.198514851e+01
19 0 +8.308113105e+01 +3.073113105e+01 +3.073113105e+01
39 0 +8.112056127e+01 +2.877056127e+01 +2.877056127e+01
49 0 +4.585357379e+01 -6.496426211e+00 -6.496426211e+00
114 0 +4.271146967e+01 -9.638530333e+00 -9.638530333e+00
121 0 +3.663676572e+01 -1.571323428e+01 -1.571323428e+01
169 0 +2.997367092e+01 -2.237632908e+01 -2.237632908e+01
182 0 +2.892437672e+01 -2.342562328e+01 -2.342562328e+01
222 0 +2.841550860e+01 -2.393449140e+01 -2.393449140e+01
232 0 +2.230086558e+01 -3.004913442e+01 -3.004913442e+01
281 0 +1.939775712e+01 -3.295224288e+01 -3.295224288e+01
316 0 +1.859117006e+01 -3.375882994e+01 -3.375882994e+01
370 0 +1.736436051e+01 -3.498563949e+01 -3.498563949e+01
396 0 +1.686327919e+01 -3.548672081e+01 -3.548672081e+01
398 0 +1.488780174e+01 -3.746219826e+01 -3.746219826e+01
418 0 +1.463165473e+01 -3.771834527e+01 -3.771834527e+01
453 0 +1.373927427e+01 -3.861072573e+01 -3.861072573e+01
455 0 +1.238949490e+01 -3.996050510e+01 -3.996050510e+01
475 0 +1.082643966e+01 -4.152356034e+01 -4.152356034e+01
487 0 +9.403694205e+00 -4.294630580e+01 -4.294630580e+01
520 0 +9.218416775e+00 -4.313158323e+01 -4.313158323e+01
537 0 +8.797877851e+00 -4.355212215e+01 -4.355212215e+01
572 0 +8.152297494e+00 -4.419770251e+01 -4.419770251e+01
580 0 +8.118902906e+00 -4.423109709e+01 -4.423109709e+01
595 0 +6.583276826e+00 -4.576672317e+01 -4.576672317e+01
616 0 +6.068015621e+00 -4.628198438e+01 -4.628198438e+01
634 0 +5.982356186e+00 -4.636764381e+01 -4.636764381e+01
649 0 +5.811390032e+00 -4.653860997e+01 -4.653860997e+01
658 0 +5.655261192e+00 -4.669473881e+01 -4.669473881e+01
661 0 +5.542720819e+00 -4.680727918e+01 -4.680727918e+01
664 0 +5.254096125e+00 -4.709590388e+01 -4.709590388e+01
670 0 +4.719494650e+00 -4.763050535e+01 -4.763050535e+01
681 0 +4.446577236e+00 -4.790342276e+01 -4.790342276e+01
706 0 +4.037439062e+00 -4.831256094e+01 -4.831256094e+01
780 0 +2.896008853e+00 -4.945399115e+01 -4.945399115e+01
856 0 +2.428337344e+00 -4.992166266e+01 -4.992166266e+01
875 0 +2.234533621e+00 -5.011546638e+01 -5.011546638e+01
895 0 +2.144738974e+00 -5.020526103e+01 -5.020526103e+01
914 0 +1.880044802e+00 -5.046995520e+01 -5.046995520e+01
943 0 +1.851701788e+00 -5.049829821e+01 -5.049829821e+01
977 0 +1.796981832e+00 -5.055301817e+01 -5.055301817e+01
994 0 +1.766638963e+00 -5.058336104e+01 -5.058336104e+01
998 0 +1.723129135e+00 -5.062687087e+01 -5.062687087e+01
1001 0 +1.370754031e+00 -5.097924597e+01 -5.097924597e+01
1077 0 +1.287171167e+00 -5.106282883e+01 -5.106282883e+01
1101 0 +1.186413485e+00 -5.116358652e+01 -5.116358652e+01
1106 0 +1.055227979e+00 -5.129477202e+01 -5.129477202e+01
1168 0 +1.001904039e+00 -5.134809596e+01 -5.134809596e+01
1191 0 +9.515826801e-01 -5.139841732e+01 -5.139841732e+01
1205 0 +8.533146498e-01 -5.149668535e+01 -5.149668535e+01
1223 0 +8.111478843e-01 -5.153885212e+01 -5.153885212e+01
1227 0 +7.513327072e-01 -5.159866729e+01 -5.159866729e+01
1247 0 +6.976825830e-01 -5.165231742e+01 -5.165231742e+01
1264 0 +6.807565223e-01 -5.166924348e+01 -5.166924348e+01
1281 0 +5.540095555e-01 -5.179599044e+01 -5.179599044e+01
1329 0 +5.318910806e-01 -5.181810892e+01 -5.181810892e+01
1339 0 +4.480544066e-01 -5.190194559e+01 -5.190194559e+01
1349 0 +3.782080928e-01 -5.197179191e+01 -5.197179191e+01
1352 0 +3.632946250e-01 -5.198670537e+01 -5.198670537e+01
1378 0 +3.422306257e-01 -5.200776937e+01 -5.200776937e+01
1428 0 +2.923694846e-01 -5.205763052e+01 -5.205763052e+01
1444 0 +2.484769694e-01 -5.210152303e+01 -5.210152303e+01
1617 0 +2.360820977e-01 -5.211391790e+01 -5.211391790e+01
1624 0 +2.230914840e-01 -5.212690852e+01 -5.212690852e+01
1652 0 +2.145331951e-01 -5.213546680e+01 -5.213546680e+01
1667 0 +1.912325877e-01 -5.215876741e+01 -5.215876741e+01
1731 0 +1.878154086e-01 -5.216218459e+01 -5.216218459e+01
1745 0 +1.832402430e-01 -5.216675976e+01 -5.216675976e+01
1846 0 +1.734835476e-01 -5.217651645e+01 -5.217651645e+01
1925 0 +1.397517131e-01 -5.221024829e+01 -5.221024829e+01
1959 0 +1.334489342e-01 -5.221655107e+01 -5.221655107e+01
1971 0 +1.101922027e-01 -5.223980780e+01 -5.223980780e+01
2024 0 +9.957880706e-02 -5.225042119e+01 -5.225042119e+01
2047 0 +8.111296995e-02 -5.226888703e+01 -5.226888703e+01
2122 0 +6.700953817e-02 -5.228299046e+01 -5.228299046e+01
2491 0 +6.394442734e-02 -5.228605557e+01 -5.228605557e+01
2510 0 +6.308945784e-02 -5.228691054e+01 -5.228691054e+01
